ItemName,Price,BasePrice,Difference,ProfitMargin,AverageVolume,AverageDailyProfitPotential,PercentSoldInventory,,
Apocalypse Khanid SKIN (Permanent),0.00,"128,000,000.00","-128,000,000.00", -Infinity,1.00,"-128,000,000.00",0.00,,
Vedmak Singularity Storm SKIN (Permanent),"231,200,000.00","360,000,000.00","-128,800,000.00",-55.71,1.00,"-128,800,000.00",0.00,,
Women's 'Vise' Cybernetic Arm (black ringed right),0.00,"129,000,000.00","-129,000,000.00", -Infinity,1.00,"-129,000,000.00",0.00,,
Caldari Navy Large Shield Booster,0.00,"129,555,600.00","-129,555,600.00", -Infinity,1.00,"-129,555,600.00",0.00,,
Hydrogen Isotopes,600.00,646.05,-46.05,-7.67,"2,821,439.00","-129,927,200.00",26.80,,
Core X-Type Armor Thermal Hardener,0.00,"130,000,000.00","-130,000,000.00", -Infinity,1.00,"-130,000,000.00",0.00,,
Syndicate Signal Amplifier,0.00,"130,000,000.00","-130,000,000.00", -Infinity,1.00,"-130,000,000.00",0.00,,
Vexor Navy Issue,"50,000,000.00","69,005,990.00","-19,005,990.00",-38.01,7.00,"-133,041,900.00",7.61,,
Zainou 'Deadeye' Missile Projection MP-705,0.00,"133,400,500.00","-133,400,500.00", -Infinity,1.00,"-133,400,500.00",0.00,,
Zainou 'Deadeye' Rapid Launch RL-1005,0.00,"136,000,000.00","-136,000,000.00", -Infinity,1.00,"-136,000,000.00",0.00,,
True Sansha Energized Adaptive Nano Membrane,0.00,"69,000,000.00","-69,000,000.00", -Infinity,2.00,"-138,000,000.00",0.00,,
Modal Enduring Triple Neutron Blaster Cannon,0.00,"138,800,000.00","-138,800,000.00", -Infinity,1.00,"-138,800,000.00",0.00,,
Khanid Navy Ballistic Control System,0.00,"139,000,000.00","-139,000,000.00", -Infinity,1.00,"-139,000,000.00",0.00,,
Capital Siege Array,0.00,"8,199,978.00","-8,199,978.00", -Infinity,17.00,"-139,399,600.00",0.00,,
Domination Heavy Stasis Grappler,0.00,"139,888,600.00","-139,888,600.00", -Infinity,1.00,"-139,888,600.00",0.00,,
Arms Race Battleship Assembler,0.00,"139,900,000.00","-139,900,000.00", -Infinity,1.00,"-139,900,000.00",0.00,,
Inherent Implants 'Squire' Capacitor Emission Systems ES-704,0.00,"139,901,000.00","-139,901,000.00", -Infinity,1.00,"-139,901,000.00",0.00,,
Domination 800mm Repeating Cannon,0.00,"35,000,000.00","-35,000,000.00", -Infinity,4.00,"-140,000,000.00",0.00,,
Federation Navy 50MN Microwarpdrive,"160,000,000.00","300,000,000.00","-140,000,000.00",-87.50,1.00,"-140,000,000.00",0.00,,
Mid-grade Halo Epsilon,0.00,"140,000,000.00","-140,000,000.00", -Infinity,1.00,"-140,000,000.00",0.00,,
Prototype Hyperspatial Accelerator,0.00,"140,000,000.00","-140,000,000.00", -Infinity,1.00,"-140,000,000.00",0.00,,
Women's 'Mirelle' Upwell Executive Coat,"60,000,000.00","200,000,000.00","-140,000,000.00",-233.33,1.00,"-140,000,000.00",0.00,,
Hulk Lodestrike SKIN (Permanent),0.00,"140,000,000.00","-140,000,000.00", -Infinity,1.00,"-140,000,000.00",0.00,,
Brutix Navy Issue,0.00,"140,999,800.00","-140,999,800.00", -Infinity,1.00,"-140,999,800.00",0.00,,
Standup Weapon Disruptor II,0.00,"141,888,000.00","-141,888,000.00", -Infinity,1.00,"-141,888,000.00",0.00,,
Structure Electromagnetic Sensor,0.00,"142,000,000.00","-142,000,000.00", -Infinity,1.00,"-142,000,000.00",0.00,,
Compressed Rich Plagioclase,0.00,"6,756.98","-6,756.98", -Infinity,"21,122.00","-142,720,900.00",0.00,,
Eifyr and Co. 'Rogue' Warp Drive Operation WD-610,0.00,"142,990,000.00","-142,990,000.00", -Infinity,1.00,"-142,990,000.00",0.00,,
Republic Fleet Large Armor Repairer,0.00,"142,999,900.00","-142,999,900.00", -Infinity,1.00,"-142,999,900.00",0.00,,
Blood Standard XL,0.00,"48,000,000.00","-48,000,000.00", -Infinity,3.00,"-144,000,000.00",0.00,,
Gistii C-Type 5MN Microwarpdrive,0.00,"144,826,400.00","-144,826,400.00", -Infinity,1.00,"-144,826,400.00",0.00,,
Zainou 'Beancounter' Research RR-605,0.00,"145,999,900.00","-145,999,900.00", -Infinity,1.00,"-145,999,900.00",0.00,,
Bowhead Gallente Industrial Livery SKIN (Permanent),0.00,"149,000,000.00","-149,000,000.00", -Infinity,1.00,"-149,000,000.00",0.00,,
Rorqual,"1,640,000,000.00","1,789,711,000.00","-149,711,000.00",-9.13,1.00,"-149,711,000.00",0.00,,
Compressed Glacial Mass,"224,000.00","234,989.70","-10,989.69",-4.91,"13,630.00","-149,789,400.00",30.20,,
Jackdaw Quantum Potential SKIN (Permanent),0.00,"149,999,500.00","-149,999,500.00", -Infinity,1.00,"-149,999,500.00",0.00,,
Zainou 'Gnome' Weapon Upgrades WU-1004,0.00,"150,000,000.00","-150,000,000.00", -Infinity,1.00,"-150,000,000.00",0.00,,
Caldari Control Tower Medium,0.00,"150,000,000.00","-150,000,000.00", -Infinity,1.00,"-150,000,000.00",0.00,,
'Executive' Remote Sensor Dampener,0.00,"50,000,000.00","-50,000,000.00", -Infinity,3.00,"-150,000,000.00",0.00,,
'Page' Capacitor Flux Coil I,0.00,"150,000,000.00","-150,000,000.00", -Infinity,1.00,"-150,000,000.00",0.00,,
Ragnarok Justice SKIN (Permanent),0.00,"75,000,000.00","-75,000,000.00", -Infinity,2.00,"-150,000,000.00",0.00,,
Hulk Caldari Industrial Livery SKIN (Permanent),0.00,"150,000,000.00","-150,000,000.00", -Infinity,1.00,"-150,000,000.00",0.00,,
Impel Glacial Drift SKIN (Permanent),0.00,"150,000,000.00","-150,000,000.00", -Infinity,1.00,"-150,000,000.00",0.00,,
Loki Glacial Drift SKIN (Permanent),0.00,"150,000,000.00","-150,000,000.00", -Infinity,1.00,"-150,000,000.00",0.00,,
Dread Guristas Torpedo Launcher,"14,900,000.00","65,000,000.00","-50,100,000.00",-336.24,3.00,"-150,300,000.00",43.48,,
Hulk Blood Raider Industrial Livery SKIN (Permanent),0.00,"151,000,000.00","-151,000,000.00", -Infinity,1.00,"-151,000,000.00",0.00,,
Unrefined Titanium Chromide,0.00,"4,750,950.00","-4,750,950.00", -Infinity,32.00,"-152,030,400.00",0.00,,
Capital Deflection Shield Emitter,"1,350,001.00","1,590,000.00","-239,999.10",-17.78,641.00,"-153,839,400.00",0.00,,
Capital Autocannon Specialization,"30,000,000.00","36,999,000.00","-6,999,000.00",-23.33,22.00,"-153,978,000.00",0.58,,
Thanatos,"991,500,000.00","1,146,999,000.00","-155,499,100.00",-15.68,1.00,"-155,499,100.00",0.00,,
Gila Glacial Drift SKIN (Permanent),0.00,"155,555,600.00","-155,555,600.00", -Infinity,1.00,"-155,555,600.00",0.00,,
Capital Ladar Sensor Cluster,"750,000.90","1,000,000.00","-249,999.10",-33.33,632.00,"-157,999,400.00",0.00,,
Ogdin's Eye Coordination Enhancer,0.00,"158,000,000.00","-158,000,000.00", -Infinity,1.00,"-158,000,000.00",0.00,,
Low-grade Harvest Gamma,0.00,"159,000,000.00","-159,000,000.00", -Infinity,1.00,"-159,000,000.00",0.00,,
Rapid Torpedo Launcher I,0.00,"52,999,990.00","-52,999,990.00", -Infinity,3.00,"-159,000,000.00",0.00,,
Zainou 'Beancounter' Industry BX-804,0.00,"160,000,000.00","-160,000,000.00", -Infinity,1.00,"-160,000,000.00",0.00,,
Monitor SARO 'Black Troop' SKIN (Permanent),0.00,"160,000,000.00","-160,000,000.00", -Infinity,1.00,"-160,000,000.00",0.00,,
Rattlesnake Glacial Drift SKIN (Permanent),0.00,"160,500,000.00","-160,500,000.00", -Infinity,1.00,"-160,500,000.00",0.00,,
Frostline 'Clavicula' Integrated Analyzer Blueprint Crate,0.00,"162,000,000.00","-162,000,000.00", -Infinity,1.00,"-162,000,000.00",0.00,,
Men's 'Sterling' Dress Shirt (dust),0.00,"162,180,000.00","-162,180,000.00", -Infinity,1.00,"-162,180,000.00",0.00,,
Nightmare Glacial Drift SKIN (Permanent),0.00,"163,001,000.00","-163,001,000.00", -Infinity,1.00,"-163,001,000.00",0.00,,
Khanid Navy Stasis Webifier,0.00,"164,995,000.00","-164,995,000.00", -Infinity,1.00,"-164,995,000.00",0.00,,
Machariel Deathglow Hunters SKIN (Permanent),0.00,"165,000,000.00","-165,000,000.00", -Infinity,1.00,"-165,000,000.00",0.00,,
Quantum Flux Generator 1,0.00,"166,000,000.00","-166,000,000.00", -Infinity,1.00,"-166,000,000.00",0.00,,
Women's 'Hover' Tights (opaque gray),0.00,"167,000,000.00","-167,000,000.00", -Infinity,1.00,"-167,000,000.00",0.00,,
Syndicate Reinforced Bulkheads,0.00,"168,500,000.00","-168,500,000.00", -Infinity,1.00,"-168,500,000.00",0.00,,
Gila Deathglow Hunters SKIN (Permanent),0.00,"169,001,000.00","-169,001,000.00", -Infinity,1.00,"-169,001,000.00",0.00,,
Orca Caldari Industrial Livery SKIN (Permanent),0.00,"169,004,900.00","-169,004,900.00", -Infinity,1.00,"-169,004,900.00",0.00,,
Capital Clarity Ward Enduring Shield Booster,0.00,"169,700,000.00","-169,700,000.00", -Infinity,1.00,"-169,700,000.00",0.00,,
Zainou 'Beancounter' Science SC-805,0.00,"169,999,400.00","-169,999,400.00", -Infinity,1.00,"-169,999,400.00",0.00,,
Capital Bay Loading Accelerator I,0.00,"85,000,000.00","-85,000,000.00", -Infinity,2.00,"-170,000,000.00",0.00,,
Women's 'Hover' Tights (pink),0.00,"172,420,000.00","-172,420,000.00", -Infinity,1.00,"-172,420,000.00",0.00,,
Mid-grade Ascendancy Delta,0.00,"172,848,500.00","-172,848,500.00", -Infinity,1.00,"-172,848,500.00",0.00,,
Rorqual Gallente Industrial Livery SKIN (Permanent),0.00,"173,000,000.00","-173,000,000.00", -Infinity,1.00,"-173,000,000.00",0.00,,
Eifyr and Co. 'Alchemist' Gas Harvesting GH-805,0.00,"174,243,400.00","-174,243,400.00", -Infinity,1.00,"-174,243,400.00",0.00,,
Corelum B-Type 10MN Afterburner,0.00,"174,999,000.00","-174,999,000.00", -Infinity,1.00,"-174,999,000.00",0.00,,
Skiff Gallente Industrial Livery SKIN (Permanent),0.00,"175,000,000.00","-175,000,000.00", -Infinity,1.00,"-175,000,000.00",0.00,,
ORE Reinforced Bulkheads,"350,000,000.00","439,000,000.00","-89,000,000.00",-25.43,2.00,"-178,000,000.00",33.33,,
Dread Guristas 425mm Railgun,0.00,"44,888,550.00","-44,888,550.00", -Infinity,4.00,"-179,554,200.00",0.00,,
Zainou 'Deadeye' Medium Hybrid Turret MH-804,0.00,"180,000,000.00","-180,000,000.00", -Infinity,1.00,"-180,000,000.00",0.00,,
Republic Fleet Cruise Missile Launcher,0.00,"60,000,000.00","-60,000,000.00", -Infinity,3.00,"-180,000,000.00",0.00,,
Men's 'Strider' Pants (graphite),0.00,"180,000,000.00","-180,000,000.00", -Infinity,1.00,"-180,000,000.00",0.00,,
Mexallon,52.50,58.00,-5.50,-10.48,"33,042,967.00","-181,736,300.00",32.79,,
Orca Gallente Industrial Livery SKIN (Permanent),0.00,"181,992,100.00","-181,992,100.00", -Infinity,1.00,"-181,992,100.00",0.00,,
Stabber Nefantar SKIN (Permanent),0.00,"182,220,000.00","-182,220,000.00", -Infinity,1.00,"-182,220,000.00",0.00,,
High-grade Talon Epsilon,0.00,"182,999,900.00","-182,999,900.00", -Infinity,1.00,"-182,999,900.00",0.00,,
Standup Layered Armor Plating II,0.00,"184,990,000.00","-184,990,000.00", -Infinity,1.00,"-184,990,000.00",0.00,,
Naglfar Blueprint,"1,850,000,000.00","2,035,000,000.00","-184,999,900.00",-10.00,1.00,"-184,999,900.00",0.00,,
Hurricane Blueprint,"565,000,000.00","750,000,000.00","-185,000,000.00",-32.74,1.00,"-185,000,000.00",0.00,,
Thukker Power Diagnostic System,0.00,"185,000,000.00","-185,000,000.00", -Infinity,1.00,"-185,000,000.00",0.00,,
Celadon Cytoserocin,0.00,"79,800.01","-79,800.01", -Infinity,"2,361.00","-188,407,800.00",0.00,,
CreoDron 'Bumblebee' Drone Tuner T10-5D,0.00,"189,900,000.00","-189,900,000.00", -Infinity,1.00,"-189,900,000.00",0.00,,
Mid-grade Halo Omega,0.00,"189,999,900.00","-189,999,900.00", -Infinity,1.00,"-189,999,900.00",0.00,,
Core B-Type 500MN Microwarpdrive,0.00,"190,000,000.00","-190,000,000.00", -Infinity,1.00,"-190,000,000.00",0.00,,
Republic Fleet 500MN Microwarpdrive,0.00,"192,700,000.00","-192,700,000.00", -Infinity,1.00,"-192,700,000.00",0.00,,
Compressed Plagioclase,0.00,"6,294.00","-6,294.00", -Infinity,"30,871.00","-194,302,100.00",0.00,,
Tempest Blueprint,"1,055,000,000.00","1,250,000,000.00","-195,000,000.00",-18.48,1.00,"-195,000,000.00",0.00,,
Corpus A-Type Large Armor Repairer,0.00,"195,003,000.00","-195,003,000.00", -Infinity,1.00,"-195,003,000.00",0.00,,
Orca,"575,000,000.00","624,400,000.00","-49,400,000.00",-8.59,4.00,"-197,600,000.00",7.14,,
Eris Spirit SKIN (Permanent),"1,000,000.00","100,000,000.00","-99,000,000.00","-9,900.00",2.00,"-198,000,000.00",0.00,,
Shadow Serpentis Sensor Booster,0.00,"99,110,000.00","-99,110,000.00", -Infinity,2.00,"-198,220,000.00",0.00,,
Low-grade Harvest Delta,0.00,"199,000,000.00","-199,000,000.00", -Infinity,1.00,"-199,000,000.00",0.00,,
Ammatar Navy Heat Sink,0.00,"99,949,990.00","-99,949,990.00", -Infinity,2.00,"-199,900,000.00",0.00,,
Zainou 'Deadeye' Small Hybrid Turret SH-604,0.00,"199,999,000.00","-199,999,000.00", -Infinity,1.00,"-199,999,000.00",0.00,,
Ammatar Navy Large EMP Smartbomb,0.00,"200,000,000.00","-200,000,000.00", -Infinity,1.00,"-200,000,000.00",0.00,,
Capital Hybrid Collision Accelerator I,0.00,"200,000,000.00","-200,000,000.00", -Infinity,1.00,"-200,000,000.00",0.00,,
Condor Matigu Seabeast SKIN (Permanent),0.00,"200,000,000.00","-200,000,000.00", -Infinity,1.00,"-200,000,000.00",0.00,,
Avatar Purity of the Throne SKIN (Permanent),0.00,"200,000,000.00","-200,000,000.00", -Infinity,1.00,"-200,000,000.00",0.00,,
Skiff Caldari Industrial Livery SKIN (Permanent),0.00,"200,000,000.00","-200,000,000.00", -Infinity,1.00,"-200,000,000.00",0.00,,
Mackinaw Guristas Industrial Livery SKIN (Permanent),0.00,"200,000,000.00","-200,000,000.00", -Infinity,1.00,"-200,000,000.00",0.00,,
Orca Glacial Drift SKIN (Permanent),0.00,"200,000,000.00","-200,000,000.00", -Infinity,1.00,"-200,000,000.00",0.00,,
Liquid Ozone,98.89,189.00,-90.11,-91.12,"2,233,072.00","-201,222,100.00",28.20,,
Strontium Clathrates,"1,870.00","3,225.70","-1,355.70",-72.50,"148,765.00","-201,680,700.00",22.54,,
1400mm 'Jolt' Artillery I,0.00,"67,999,990.00","-67,999,990.00", -Infinity,3.00,"-204,000,000.00",0.00,,
Corelum B-Type Energized Adaptive Nano Membrane,"349,774,100.00","554,000,000.00","-204,225,900.00",-58.39,1.00,"-204,225,900.00",0.00,,
Poteque 'Prospector' Astrometric Rangefinding AR-810,0.00,"205,267,000.00","-205,267,000.00", -Infinity,1.00,"-205,267,000.00",0.00,,
Ammatar Navy Sergeant Elite Insignia,0.00,"500,000.00","-500,000.00", -Infinity,411.00,"-205,500,000.00",0.00,,
Strong Blue Pill Booster Reaction Formula,0.00,"208,900,000.00","-208,900,000.00", -Infinity,1.00,"-208,900,000.00",0.00,,
Women's Minmatar Republic Officer Jacket,0.00,"209,600,000.00","-209,600,000.00", -Infinity,1.00,"-209,600,000.00",0.00,,
Capital Warhead Calefaction Catalyst II,0.00,"210,000,000.00","-210,000,000.00", -Infinity,1.00,"-210,000,000.00",0.00,,
Rogue Drone 42-X Nexus Chip,0.00,"210,295,000.00","-210,295,000.00", -Infinity,1.00,"-210,295,000.00",0.00,,
Capital Power Generator Blueprint,"1,360,063,000.00","1,575,000,000.00","-214,936,700.00",-15.80,1.00,"-214,936,700.00",0.00,,
Men's 'Hephaestus' Shirt (desert),0.00,"215,000,000.00","-215,000,000.00", -Infinity,1.00,"-215,000,000.00",0.00,,
Compressed Azure Plagioclase,0.00,"6,470.00","-6,470.00", -Infinity,"33,427.00","-216,272,700.00",0.00,,
Standup Missile Guidance Enhancer II,0.00,"217,000,000.00","-217,000,000.00", -Infinity,1.00,"-217,000,000.00",0.00,,
Low-grade Virtue Delta,0.00,"217,400,000.00","-217,400,000.00", -Infinity,1.00,"-217,400,000.00",0.00,,
Javelin XL,0.00,"16,999.00","-16,999.00", -Infinity,"12,936.00","-219,899,100.00",0.00,,
Eifyr and Co. 'Rogue' Warp Drive Speed WS-615,0.00,"219,912,600.00","-219,912,600.00", -Infinity,1.00,"-219,912,600.00",0.00,,
Naglfar Justice SKIN (Permanent),0.00,"220,000,000.00","-220,000,000.00", -Infinity,1.00,"-220,000,000.00",0.00,,
Women's 'Rocket' Dress (glossy black),0.00,"222,000,000.00","-222,000,000.00", -Infinity,1.00,"-222,000,000.00",0.00,,
Domination Rapid Light Missile Launcher,"70,000,000.00","181,001,000.00","-111,001,000.00",-158.57,2.00,"-222,002,100.00",0.00,,
'Protest' Large Armor Repairer I,0.00,"222,222,200.00","-222,222,200.00", -Infinity,1.00,"-222,222,200.00",0.00,,
Gistum A-Type 50MN Microwarpdrive,0.00,"223,989,000.00","-223,989,000.00", -Infinity,1.00,"-223,989,000.00",0.00,,
Genolution CA-X ,0.00,"224,000,000.00","-224,000,000.00", -Infinity,1.00,"-224,000,000.00",0.00,,
Minmatar Control Tower Medium,0.00,"225,000,000.00","-225,000,000.00", -Infinity,1.00,"-225,000,000.00",0.00,,
Limited Precise Ion Siege Blaster Blueprint,"72,280,000.00","300,000,000.00","-227,720,000.00",-315.05,1.00,"-227,720,000.00",0.00,,
Capital Projectile Turret,"15,000,000.00","24,130,000.00","-9,129,998.00",-60.87,25.00,"-228,250,000.00",0.38,,
Republic Fleet X-Large Shield Booster,0.00,"229,000,000.00","-229,000,000.00", -Infinity,1.00,"-229,000,000.00",0.00,,
High-grade Ascendancy Beta,0.00,"229,000,000.00","-229,000,000.00", -Infinity,1.00,"-229,000,000.00",0.00,,
Core A-Type 100MN Afterburner,0.00,"230,000,000.00","-230,000,000.00", -Infinity,1.00,"-230,000,000.00",0.00,,
Gistii C-Type Small Shield Booster,0.00,"230,303,000.00","-230,303,000.00", -Infinity,1.00,"-230,303,000.00",0.00,,
High-grade Snake Gamma,0.00,"231,257,600.00","-231,257,600.00", -Infinity,1.00,"-231,257,600.00",0.00,,
'Oblivion' Kinetic Doomsday,0.00,"236,033,400.00","-236,033,400.00", -Infinity,1.00,"-236,033,400.00",0.00,,
Capital Turret Hardpoint Blueprint,"1,462,602,000.00","1,699,000,000.00","-236,398,000.00",-16.16,1.00,"-236,398,000.00",0.00,,
Women's 'Mystrioso' Boots,0.00,"238,000,000.00","-238,000,000.00", -Infinity,1.00,"-238,000,000.00",0.00,,
Amarr Control Tower Medium,0.00,"238,000,000.00","-238,000,000.00", -Infinity,1.00,"-238,000,000.00",0.00,,
Men's 'Phanca' Cybernetic Arm (right),0.00,"238,000,000.00","-238,000,000.00", -Infinity,1.00,"-238,000,000.00",0.00,,
Vexor Navy Issue Empyrean Dragons SKIN (Permanent),0.00,"238,000,000.00","-238,000,000.00", -Infinity,1.00,"-238,000,000.00",0.00,,
Coreli B-Type Small Armor Repairer,0.00,"238,207,000.00","-238,207,000.00", -Infinity,1.00,"-238,207,000.00",0.00,,
Caldari Navy Rapid Light Missile Launcher,0.00,"239,990,000.00","-239,990,000.00", -Infinity,1.00,"-239,990,000.00",0.00,,
Women's 'Quafe' T-shirt YC 114,0.00,"120,000,000.00","-120,000,000.00", -Infinity,2.00,"-240,000,000.00",0.00,,
Stratios Sanctuary SKIN (Permanent),0.00,"240,000,000.00","-240,000,000.00", -Infinity,1.00,"-240,000,000.00",0.00,,
Khanid Sparrow Insignia,0.00,"10,500,000.00","-10,500,000.00", -Infinity,23.00,"-241,500,000.00",0.00,,
Capital Implacable Compact Emergency Hull Energizer,0.00,"121,000,000.00","-121,000,000.00", -Infinity,2.00,"-242,000,000.00",0.00,,
Women's 'Eternity' Suit Top (Black/Gold),0.00,"243,000,000.00","-243,000,000.00", -Infinity,1.00,"-243,000,000.00",0.00,,
Women's 'Hover' Tights (opaque black),0.00,"243,500,000.00","-243,500,000.00", -Infinity,1.00,"-243,500,000.00",0.00,,
"GDN-9 ""Nightstalker"" Combat Goggles",0.00,"246,994,000.00","-246,994,000.00", -Infinity,1.00,"-246,994,000.00",0.00,,
Catalyst Intaki Syndicate SKIN (Permanent),0.00,"249,499,000.00","-249,499,000.00", -Infinity,1.00,"-249,499,000.00",0.00,,
Apostle Purity of the Throne SKIN (Permanent),0.00,"249,989,000.00","-249,989,000.00", -Infinity,1.00,"-249,989,000.00",0.00,,
Nidhoggur Blueprint,"1,150,000,000.00","1,400,000,000.00","-250,000,000.00",-21.74,1.00,"-250,000,000.00",0.00,,
Rorqual Minmatar Industrial Livery SKIN (Permanent),0.00,"250,000,000.00","-250,000,000.00", -Infinity,1.00,"-250,000,000.00",0.00,,
Emergent Neurovisual Interface,0.00,"42,399,360.00","-42,399,360.00", -Infinity,6.00,"-254,396,100.00",0.00,,
Men's 'Esquire' Coat (matte green),0.00,"42,500,000.00","-42,500,000.00", -Infinity,6.00,"-255,000,000.00",0.00,,
Minmatar 100K Bounty Reimbursement Tag,0.00,"8,000,000.00","-8,000,000.00", -Infinity,32.00,"-256,000,000.00",0.00,,
Shimmering Vanadinite,0.00,"40,000.00","-40,000.00", -Infinity,"6,427.00","-257,080,000.00",0.00,,
"Oracle ""Blaze"" Squadron SKIN (Permanent)",0.00,"258,000,000.00","-258,000,000.00", -Infinity,1.00,"-258,000,000.00",0.00,,
Enforcer Firewatch SKIN (Permanent),0.00,"264,377,400.00","-264,377,400.00", -Infinity,1.00,"-264,377,400.00",0.00,,
Women's 'Sparkgap' Facial Augmentation,0.00,"268,000,000.00","-268,000,000.00", -Infinity,1.00,"-268,000,000.00",0.00,,
Carbon-86 Epoxy Resin,0.00,"78,999.97","-78,999.97", -Infinity,"3,397.00","-268,362,900.00",0.00,,
Unstable Medium Ancillary Armor Repairer Mutaplasmid,0.00,"270,000,000.00","-270,000,000.00", -Infinity,1.00,"-270,000,000.00",0.00,,
Pithum B-Type Medium Shield Booster,0.00,"273,900,000.00","-273,900,000.00", -Infinity,1.00,"-273,900,000.00",0.00,,
Nova Rage XL Torpedo,0.00,"11,000.00","-11,000.00", -Infinity,"25,250.00","-277,750,000.00",0.00,,
Naga Ghostbird SKIN (Permanent),0.00,"278,900,000.00","-278,900,000.00", -Infinity,1.00,"-278,900,000.00",0.00,,
Men's 'Phanca' Cybernetic Arm (left),0.00,"140,000,000.00","-140,000,000.00", -Infinity,2.00,"-280,000,000.00",0.00,,
Skiff Nocx Rush SKIN (Permanent),0.00,"280,900,000.00","-280,900,000.00", -Infinity,1.00,"-280,900,000.00",0.00,,
Republic Fleet Large Proton Smartbomb,0.00,"95,000,010.00","-95,000,010.00", -Infinity,3.00,"-285,000,000.00",0.00,,
50000MN Microwarpdrive II,0.00,"287,944,400.00","-287,944,400.00", -Infinity,1.00,"-287,944,400.00",0.00,,
Core A-Type 500MN Microwarpdrive,0.00,"288,000,000.00","-288,000,000.00", -Infinity,1.00,"-288,000,000.00",0.00,,
Tengu Nightfire SKIN (Permanent),0.00,"289,000,000.00","-289,000,000.00", -Infinity,1.00,"-289,000,000.00",0.00,,
Women's 'Mystrioso' Boots (white/black),0.00,"289,899,000.00","-289,899,000.00", -Infinity,1.00,"-289,899,000.00",0.00,,
Orca Digmaster Blazon SKIN (Permanent),0.00,"290,000,000.00","-290,000,000.00", -Infinity,1.00,"-290,000,000.00",0.00,,
C3-FTM Acid,0.00,"150,899.90","-150,899.90", -Infinity,"1,923.00","-290,180,600.00",0.00,,
50MN Digital Booster Microwarpdrive,0.00,"294,997,800.00","-294,997,800.00", -Infinity,1.00,"-294,997,800.00",0.00,,
