ItemName,Price,BasePrice,Difference,ProfitMargin,AverageVolume,AverageDailyProfitPotential,PercentSoldInventory,,
Heavy Warp Scrambler I,"180,000.00","203,950.00","-23,950.00",-13.31,2.00,"-47,900.00",27.27,,
Heavy Warp Scrambler I Blueprint,0.00,"23,999.98","-23,999.98", -Infinity,2.00,"-47,999.96",0.00,,
Heavy Initiated Compact Warp Scrambler,"35,000.00","39,000.00","-4,000.00",-11.43,12.00,"-48,000.00",7.42,,
Heavy Initiated Compact Warp Scrambler Blueprint,"23,999.00","40,000.00","-16,001.00",-66.67,3.00,"-48,003.00",12.61,,
Heavy J5b Enduring Warp Scrambler,"2,596.63","6,398.79","-3,802.16",-146.43,13.00,"-49,428.08",4.52,,
Heavy J5b Enduring Warp Scrambler Blueprint,"3,674.48","7,800.00","-4,125.52",-112.27,12.00,"-49,506.24",7.89,,
Heavy Faint Epsilon Scoped Warp Scrambler,"400,000.00","424,800.00","-24,800.00",-6.20,2.00,"-49,600.00",0.00,,
Heavy Faint Epsilon Scoped Warp Scrambler Blueprint,20.00,28.44,-8.44,-42.20,"5,922.00","-49,981.68",3.66,,
Heavy Warp Scrambler II,0.00,"9,999.00","-9,999.00", -Infinity,5.00,"-49,995.00",0.00,,
Shadow Serpentis Heavy Warp Scrambler,"19,950,000.00","20,000,000.00","-49,998.00",-0.25,1.00,"-49,998.00",0.00,,
Domination Heavy Warp Scrambler,"300,000.00","350,000.00","-50,000.00",-16.67,1.00,"-50,000.00",0.00,,
Bantam Guristas SKIN (Permanent),0.00,"25,000.00","-25,000.00", -Infinity,2.00,"-50,000.00",0.00,,
Merlin Guristas SKIN (Permanent),0.00,"50,000.00","-50,000.00", -Infinity,1.00,"-50,000.00",0.00,,
Moa Guristas SKIN (Permanent),"100,000.00","125,000.00","-25,000.00",-25.00,2.00,"-50,000.00",0.00,,
Cormorant Guristas SKIN (Permanent),0.00,"50,000.00","-50,000.00", -Infinity,1.00,"-50,000.00",0.00,,
'Excavator' Mining Drone,"399,995.00","450,000.00","-50,005.00",-12.50,1.00,"-50,005.00",24.53,,
AML Compact Omnidirectional Tracking Link,0.00,"50,025.00","-50,025.00", -Infinity,1.00,"-50,025.00",0.00,,
Denny Enduring Omnidirectional Tracking Link,3.00,4.60,-1.60,-53.33,"31,317.00","-50,107.20",18.38,,
N-JM Compact Omnidirectional Tracking Enhancer,771.92,"7,069.00","-6,297.08",-815.77,8.00,"-50,376.64",0.00,,
AE-K Compact Drone Damage Amplifier,"3,416.84","7,999.00","-4,582.16",-134.11,11.00,"-50,403.76",17.02,,
Men's 'Boneweld' Facial Augmentation,"12,000.00","12,008.84",-8.84,-0.07,"5,781.00","-51,103.14",8.54,,
Republic Fleet Stasis Webifier,"42,999.05","68,999.00","-25,999.95",-60.47,2.00,"-51,999.90",0.00,,
Heavy Stasis Grappler I,0.00,"4,000.00","-4,000.00", -Infinity,13.00,"-52,000.00",0.00,,
Men's 'Wirepoise' Facial Augmentation,"23,888.53","36,996.92","-13,108.39",-54.87,4.00,"-52,433.57",22.03,,
Men's 'Circuitrun' Facial Augmentation,0.00,"1,000.00","-1,000.00", -Infinity,53.00,"-53,000.00",0.00,,
Men's 'Twinswitch' Facial Augmentation,"66,666.00","120,000.00","-53,334.00",-80.00,1.00,"-53,334.00",27.59,,
Men's 'Setcouple' Facial Augmentation,0.00,339.84,-339.84, -Infinity,157.00,"-53,354.88",0.00,,
Men's 'Bridgestat' Facial Augmentation,"40,000.00","43,575.50","-3,575.50",-8.94,15.00,"-53,632.50",0.00,,
Women's 'Tripoint' Facial Augmentation,0.00,"54,001.00","-54,001.00", -Infinity,1.00,"-54,001.00",0.00,,
Women's 'Crossgrid' Facial Augmentation,"8,888.00","35,999.99","-27,111.99",-305.04,2.00,"-54,223.98",29.41,,
Women's 'Guidemask' Facial Augmentation,0.00,179.93,-179.93, -Infinity,304.00,"-54,698.72",0.00,,
Women's 'Waveform' Facial Augmentation,427.70,427.80,-0.10,-0.02,"549,449.00","-54,931.48",0.00,,
Women's 'Sparkgap' Facial Augmentation,"10,000.00","37,498.00","-27,498.00",-274.98,2.00,"-54,996.00",0.00,,
Women's 'Openyagi' Facial Augmentation,"7,500.00","12,500.00","-5,000.00",-66.67,11.00,"-55,000.00",24.46,,
Heavy Gunnar Compact Stasis Grappler,"250,000.00","255,000.00","-5,000.00",-2.00,11.00,"-55,000.00",14.23,,
Heavy Karelin Scoped Stasis Grappler,"13,007.00","19,999.00","-6,992.00",-53.76,8.00,"-55,936.00",1.08,,
Heavy Jigoro Enduring Stasis Grappler,"22,000.00","49,999.00","-27,999.00",-127.27,2.00,"-55,998.00",0.00,,
Heavy Stasis Grappler II,"51,175.62","55,555.55","-4,379.93",-8.56,13.00,"-56,939.09",5.06,,
Shadow Serpentis Heavy Stasis Grappler,"200,000.00","228,904.70","-28,904.73",-14.45,2.00,"-57,809.47",0.00,,
Domination Heavy Stasis Grappler,0.00,57.83,-57.83, -Infinity,"1,000.00","-57,830.00",0.00,,
Federation Navy Warp Scrambler,"900,000.00","928,999.00","-28,999.00",-3.22,2.00,"-57,998.00",0.00,,
Federation Navy Warp Disruptor,"29,750.00","33,899.62","-4,149.62",-13.95,14.00,"-58,094.70",34.68,,
Modal Enduring Quad Mega Pulse Laser,0.00,178.83,-178.83, -Infinity,326.00,"-58,298.58",0.00,,
Anode Scoped Quad Mega Pulse Laser,7.00,7.57,-0.57,-8.14,"103,217.00","-58,833.71",6.78,,
Afocal Precise Quad Mega Pulse Laser,"100,000.00","119,695.90","-19,695.87",-19.70,3.00,"-59,087.60",6.55,,
Dark Blood Quad Mega Pulse Laser,0.00,"59,712.65","-59,712.65", -Infinity,1.00,"-59,712.65",0.00,,
True Sansha Quad Mega Pulse Laser,"200,000.00","229,900.00","-29,900.00",-14.95,2.00,"-59,800.00",0.00,,
Quad Mega Pulse Laser I Blueprint,0.00,"29,998.95","-29,998.95", -Infinity,2.00,"-59,997.90",0.00,,
Modulated Compact Quad Mega Pulse Laser Blueprint,"240,000.00","300,000.00","-60,000.00",-25.00,1.00,"-60,000.00",0.00,,
Modal Enduring Quad Mega Pulse Laser Blueprint,"27,500.00","35,000.03","-7,500.03",-27.27,8.00,"-60,000.25",9.97,,
Anode Scoped Quad Mega Pulse Laser Blueprint,"9,964.00","24,999.00","-15,035.00",-150.89,4.00,"-60,140.00",0.00,,
Afocal Precise Quad Mega Pulse Laser Blueprint,0.00,"15,103.09","-15,103.09", -Infinity,4.00,"-60,412.36",0.00,,
Modal Enduring Triple Neutron Blaster Cannon,0.00,663.99,-663.99, -Infinity,91.00,"-60,423.09",0.00,,
Anode Scoped Triple Neutron Blaster Cannon,"41,500.69","46,998.46","-5,497.77",-13.25,11.00,"-60,475.46",7.79,,
Limited Precise Triple Neutron Blaster Cannon,"12,076.71","15,989.93","-3,913.22",-32.40,16.00,"-62,611.52",5.90,,
Shadow Serpentis Triple Neutron Blaster Cannon,"189,000.00","210,000.00","-21,000.00",-11.11,3.00,"-63,000.00",8.70,,
Ample Gallium Quad 800mm Repeating Cannon,"9,999.87","17,998.00","-7,998.13",-79.98,8.00,"-63,985.04",0.47,,
Scout Scoped Quad 800mm Repeating Cannon,"200,000.00","215,997.90","-15,997.91",-8.00,4.00,"-63,991.62",4.11,,
Prototype Precise Quad 800mm Repeating Cannon,0.00,594.00,-594.00, -Infinity,109.00,"-64,746.00",0.00,,
Domination Quad 800mm Repeating Cannon,"17,000.00","29,999.00","-12,999.00",-76.46,5.00,"-64,995.00",14.37,,
Triple Neutron Blaster Cannon I Blueprint,0.00,"6,500.00","-6,500.00", -Infinity,10.00,"-65,000.00",0.00,,
Regulated Compact Triple Neutron Blaster Cannon Blueprint,"200,000.00","265,000.00","-65,000.00",-32.50,1.00,"-65,000.00",0.00,,
Modal Enduring Triple Neutron Blaster Cannon Blueprint,"85,000.00","92,300.00","-7,300.00",-8.59,9.00,"-65,700.00",2.67,,
Anode Scoped Triple Neutron Blaster Cannon Blueprint,0.00,"2,749.99","-2,749.99", -Infinity,24.00,"-65,999.76",0.00,,
Limited Precise Triple Neutron Blaster Cannon Blueprint,"54,999.99","60,999.99","-6,000.00",-10.91,11.00,"-66,000.00",0.00,,
Quad 800mm Repeating Cannon I Blueprint,"2,500.00","2,600.00",-100.00,-4.00,662.00,"-66,200.00",11.94,,
Compact Carbine Quad 800mm Repeating Cannon Blueprint,"50,000.00","83,998.99","-33,998.99",-68.00,2.00,"-67,997.98",33.33,,
Ample Gallium Quad 800mm Repeating Cannon Blueprint,"4,900.00","5,596.99",-696.99,-14.22,99.00,"-69,002.03",0.00,,
Scout Scoped Quad 800mm Repeating Cannon Blueprint,260.00,297.00,-37.00,-14.23,"1,867.00","-69,079.00",4.43,,
Prototype Precise Quad 800mm Repeating Cannon Blueprint,"26,858.35","50,000.00","-23,141.65",-86.16,3.00,"-69,424.95",8.00,,
Modulated Compact Dual Giga Pulse Laser,"34,000.00","34,709.95",-709.95,-2.09,98.00,"-69,575.02",42.97,,
Modal Enduring Dual Giga Pulse Laser,"10,000.60","18,750.00","-8,749.40",-87.49,8.00,"-69,995.20",19.89,,
Anode Scoped Dual Giga Pulse Laser,0.00,"34,998.99","-34,998.99", -Infinity,2.00,"-69,997.98",0.00,,
Afocal Precise Dual Giga Pulse Laser,"165,000.00","200,000.00","-35,000.00",-21.21,2.00,"-70,000.00",0.12,,
Dark Blood Dual Giga Pulse Laser,"60,000.00","95,000.00","-35,000.00",-58.33,2.00,"-70,000.00",31.76,,
True Sansha Dual Giga Pulse Laser,"101,236.30","113,000.00","-11,763.74",-11.62,6.00,"-70,582.45",0.00,,
Modulated Compact Dual Giga Pulse Laser Blueprint,"9,721.35","13,875.00","-4,153.65",-42.73,17.00,"-70,612.05",9.70,,
Modal Enduring Dual Giga Pulse Laser Blueprint,90.00,92.00,-2.00,-2.22,"35,308.00","-70,616.00",11.86,,
Anode Scoped Dual Giga Pulse Laser Blueprint,3.20,4.90,-1.70,-53.13,"41,631.00","-70,772.70",6.71,,
Afocal Precise Dual Giga Pulse Laser Blueprint,"49,999.00","50,074.00",-75.00,-0.15,954.00,"-71,550.00",0.00,,
Modulated Compact Dual Giga Beam Laser,"275,000.00","298,985.00","-23,984.97",-8.72,3.00,"-71,954.91",0.00,,
Modal Enduring Dual Giga Beam Laser,0.00,"8,000.00","-8,000.00", -Infinity,9.00,"-72,000.00",0.00,,
Anode Scoped Dual Giga Beam Laser,"2,500,000.00","2,500,702.00",-702.25,-0.03,103.00,"-72,331.75",56.90,,
Afocal Precise Dual Giga Beam Laser,0.00,"73,900.00","-73,900.00", -Infinity,1.00,"-73,900.00",0.00,,
Dark Blood Dual Giga Beam Laser,"3,360,000.00","3,396,997.00","-36,997.00",-1.10,2.00,"-73,994.00",11.11,,
True Sansha Dual Giga Beam Laser,"20,000.00","56,999.00","-36,999.00",-185.00,2.00,"-73,998.00",45.24,,
Modulated Compact Dual Giga Beam Laser Blueprint,"1,150,000.00","1,224,644.00","-74,644.38",-6.49,1.00,"-74,644.38",52.17,,
Modal Enduring Dual Giga Beam Laser Blueprint,0.00,"25,000.00","-25,000.00", -Infinity,3.00,"-75,000.00",0.00,,
Anode Scoped Dual Giga Beam Laser Blueprint,"375,000.00","400,000.00","-25,000.00",-6.67,3.00,"-75,000.00",0.00,,
Afocal Precise Dual Giga Beam Laser Blueprint,"325,000.00","350,000.00","-25,000.00",-7.69,3.00,"-75,000.00",0.00,,
Regulated Compact Ion Siege Blaster,"375,000.00","400,000.00","-25,000.00",-6.67,3.00,"-75,000.00",0.00,,
Modal Enduring Ion Siege Blaster,"989,999.00","995,540.00","-5,541.00",-0.56,14.00,"-77,574.00",14.57,,
Anode Scoped Ion Siege Blaster,"120,000.00","159,000.00","-39,000.00",-32.50,2.00,"-78,000.00",1.75,,
Limited Precise Ion Siege Blaster,0.00,"26,000.00","-26,000.00", -Infinity,3.00,"-78,000.00",0.00,,
Shadow Serpentis Ion Siege Blaster,"68,988.97","94,999.99","-26,011.02",-37.70,3.00,"-78,033.07",72.79,,
Regulated Compact Ion Siege Blaster Blueprint,"49,999.98","50,249.97",-249.99,-0.50,315.00,"-78,746.31",4.63,,
Modal Enduring Ion Siege Blaster Blueprint,0.00,"39,663.00","-39,663.00", -Infinity,2.00,"-79,326.00",0.00,,
Anode Scoped Ion Siege Blaster Blueprint,0.00,"39,869.00","-39,869.00", -Infinity,2.00,"-79,738.00",0.00,,
Limited Precise Ion Siege Blaster Blueprint,"2,500,000.00","2,579,920.00","-79,920.00",-3.20,1.00,"-79,920.00",0.00,,
Carbide Compact Dual 1000mm Railgun,"15,000.00","19,998.99","-4,998.99",-33.33,16.00,"-79,983.84",0.06,,
Compressed Enduring Dual 1000mm Railgun,0.00,"79,989.90","-79,989.90", -Infinity,1.00,"-79,989.90",0.00,,
Scout Scoped Dual 1000mm Railgun,"10,000.00","49,999.96","-39,999.96",-400.00,2.00,"-79,999.92",0.00,,
Prototype Precise Dual 1000mm Railgun,0.00,"40,000.00","-40,000.00", -Infinity,2.00,"-80,000.00",0.00,,
Shadow Serpentis Dual 1000mm Railgun,0.00,"40,000.00","-40,000.00", -Infinity,2.00,"-80,000.00",0.00,,
Carbide Compact Dual 1000mm Railgun Blueprint,0.00,"80,000.00","-80,000.00", -Infinity,1.00,"-80,000.00",0.00,,
Compressed Enduring Dual 1000mm Railgun Blueprint,"100,000.00","120,179.90","-20,179.85",-20.18,4.00,"-80,719.41",15.70,,
Scout Scoped Dual 1000mm Railgun Blueprint,"100,000.00","126,982.00","-26,981.99",-26.98,3.00,"-80,945.98",7.57,,
Prototype Precise Dual 1000mm Railgun Blueprint,"9,000.01","49,999.99","-40,999.98",-455.55,2.00,"-81,999.95",0.00,,
Carbine Compact Hexa 2500mm Repeating Cannon,15.00,129.76,-114.76,-765.07,718.00,"-82,397.68",0.81,,
Gallium Ample Hexa 2500mm Repeating Cannon,0.00,"27,750.00","-27,750.00", -Infinity,3.00,"-83,250.00",0.00,,
Scout Scoped Hexa 2500mm Repeating Cannon,"8,000.00","50,000.00","-42,000.00",-525.00,2.00,"-84,000.00",0.00,,
Prototype Precise Hexa 2500mm Repeating Cannon,"4,000.00","25,000.00","-21,000.00",-525.00,4.00,"-84,000.00",69.23,,
Domination Hexa 2500mm Repeating Cannon,0.00,"21,099.00","-21,099.00", -Infinity,4.00,"-84,396.00",0.00,,
ECCM Script,500.00,783.99,-283.99,-56.80,303.00,"-86,048.97",54.78,,
Carbide Compact Quad 3500mm Siege Artillery,0.00,"86,999.95","-86,999.95", -Infinity,1.00,"-86,999.95",0.00,,
Gallium Ample Quad 3500mm Siege Artillery,"63,000.00","150,000.00","-86,999.98",-138.10,1.00,"-86,999.98",33.33,,
Scout Scoped Quad 3500mm Siege Artillery,0.00,"87,999.94","-87,999.94", -Infinity,1.00,"-87,999.94",0.00,,
Prototype Precise Quad 3500mm Siege Artillery,0.00,"21,999.99","-21,999.99", -Infinity,4.00,"-87,999.96",0.00,,
Domination Quad 3500mm Siege Artillery,0.00,"88,000.00","-88,000.00", -Infinity,1.00,"-88,000.00",0.00,,
Carbine Compact Hexa 2500mm Repeating Cannon Blueprint,0.00,"88,000.00","-88,000.00", -Infinity,1.00,"-88,000.00",0.00,,
Gallium Ample Hexa 2500mm Repeating Cannon Blueprint,"2,000,000.00","2,088,000.00","-88,000.00",-4.40,1.00,"-88,000.00",0.00,,
Scout Scoped Hexa 2500mm Repeating Cannon Blueprint,0.00,"88,888.00","-88,888.00", -Infinity,1.00,"-88,888.00",0.00,,
Prototype Precise Hexa 2500mm Repeating Cannon Blueprint,"125,000.00","134,999.00","-9,999.00",-8.00,9.00,"-89,991.00",2.78,,
Carbide Compact Quad 3500mm Siege Artillery Blueprint,0.00,"14,999.91","-14,999.91", -Infinity,6.00,"-89,999.46",0.00,,
Gallium Ample Quad 3500mm Siege Artillery Blueprint,0.00,"89,999.90","-89,999.90", -Infinity,1.00,"-89,999.90",0.00,,
Scout Scoped Quad 3500mm Siege Artillery Blueprint,0.00,"90,000.00","-90,000.00", -Infinity,1.00,"-90,000.00",0.00,,
Prototype Precise Quad 3500mm Siege Artillery Blueprint,0.00,"1,000.00","-1,000.00", -Infinity,91.00,"-91,000.00",0.00,,
Dread Guristas XL Cruise Missile Launcher,"299,000.00","329,998.00","-30,998.00",-10.37,3.00,"-92,994.00",33.33,,
Arbalest Compact XL Cruise Missile Launcher,"210,339.40","222,000.00","-11,660.59",-5.54,8.00,"-93,284.75",31.76,,
TE-2100 Ample XL Cruise Missile Launcher,1.49,5.00,-3.51,-235.57,"26,695.00","-93,699.45",4.38,,
Arbalest Compact XL Cruise Missile Launcher Blueprint,0.00,"93,989.98","-93,989.98", -Infinity,1.00,"-93,989.98",0.00,,
TE-2100 Ample XL Cruise Missile Launcher Blueprint,68.00,71.52,-3.52,-5.18,"26,751.00","-94,163.43",0.00,,
Arbalest Compact XL Torpedo Launcher,"38,999.99","134,000.00","-95,000.02",-243.59,1.00,"-95,000.02",25.00,,
TE-2100 Ample XL Torpedo Launcher,0.00,594.06,-594.06, -Infinity,161.00,"-95,643.66",0.00,,
Dread Guristas XL Torpedo Launcher,"66,665.97","69,000.00","-2,334.03",-3.50,41.00,"-95,695.28",16.13,,
Arbalest Compact XL Torpedo Launcher Blueprint,0.00,"47,899.30","-47,899.30", -Infinity,2.00,"-95,798.60",0.00,,
TE-2100 Ample XL Torpedo Launcher Blueprint,"50,000.00","146,000.00","-96,000.00",-192.00,1.00,"-96,000.00",0.00,,
Sentient Sensor Booster,0.00,"96,098.00","-96,098.00", -Infinity,1.00,"-96,098.00",0.00,,
Unit D-34343's Modified Sensor Booster,0.00,"97,440.00","-97,440.00", -Infinity,1.00,"-97,440.00",0.00,,
Unit F-435454's Modified Sensor Booster,0.00,"97,440.00","-97,440.00", -Infinity,1.00,"-97,440.00",0.00,,
Unit P-343554's Modified Sensor Booster,0.00,"97,996.98","-97,996.98", -Infinity,1.00,"-97,996.98",0.00,,
Unit W-634's Modified Sensor Booster,"44,999.79","48,776.99","-3,777.20",-8.39,26.00,"-98,207.18",44.36,,
Sentient Signal Amplifier,0.00,"99,200.00","-99,200.00", -Infinity,1.00,"-99,200.00",0.00,,
Syndicate Signal Amplifier,0.00,"24,900.00","-24,900.00", -Infinity,4.00,"-99,600.00",0.00,,
Sentient Remote Sensor Booster,0.00,39.87,-39.87, -Infinity,"2,500.00","-99,675.00",0.00,,
Shadow Serpentis Remote Sensor Booster,"128,000.00","137,999.00","-9,998.98",-7.81,10.00,"-99,989.84",16.67,,
Shadow Serpentis Damage Control,"800,000.00","899,993.50","-99,993.50",-12.50,1.00,"-99,993.50",35.56,,
Syndicate Damage Control,"50,000.00","99,998.99","-49,998.99",-100.00,2.00,"-99,997.98",5.06,,
Sentient Damage Control,"1,700,000.00","1,799,999.00","-99,999.00",-5.88,1.00,"-99,999.00",0.00,,
Brynn's Modified Damage Control,0.00,"99,999.97","-99,999.97", -Infinity,1.00,"-99,999.97",0.00,,
Unit D-34343's Modified Damage Control,0.00,"99,999.98","-99,999.98", -Infinity,1.00,"-99,999.98",0.00,,
Tuvan's Modified Damage Control,0.00,"99,999.99","-99,999.99", -Infinity,1.00,"-99,999.99",0.00,,
Unit F-435454's Modified Damage Control,0.00,"100,000.00","-100,000.00", -Infinity,1.00,"-100,000.00",0.00,,
Setele's Modified Damage Control,"50,000.00","75,000.00","-25,000.00",-50.00,4.00,"-100,000.00",0.00,,
Unit P-343554's Modified Damage Control,"10,000.00","20,000.00","-10,000.00",-100.00,10.00,"-100,000.00",1.64,,
Cormack's Modified Damage Control,"14,900,000.00","15,000,000.00","-100,000.00",-0.67,1.00,"-100,000.00",0.00,,
Unit W-634's Modified Damage Control,0.00,"100,000.00","-100,000.00", -Infinity,1.00,"-100,000.00",0.00,,
Republic Fleet Small Cap Battery,0.00,"100,000.00","-100,000.00", -Infinity,1.00,"-100,000.00",0.00,,
Domination Small Cap Battery,0.00,"100,000.00","-100,000.00", -Infinity,1.00,"-100,000.00",0.00,,
Thukker Small Cap Battery,"200,000.00","300,000.00","-100,000.00",-50.00,1.00,"-100,000.00",0.00,,
Republic Fleet Medium Cap Battery,"200,000.00","300,000.00","-100,000.00",-50.00,1.00,"-100,000.00",0.00,,
Domination Medium Cap Battery,"74,995.00","125,000.00","-50,005.00",-66.68,2.00,"-100,010.00",0.00,,
Thukker Medium Cap Battery,"259,919.90","269,991.70","-10,071.81",-3.87,10.00,"-100,718.10",46.70,,
Republic Fleet Large Cap Battery,"14,913.12","19,999.98","-5,086.86",-34.11,20.00,"-101,737.20",11.71,,
Domination Large Cap Battery,"29,100.00","30,876.00","-1,776.00",-6.10,58.00,"-103,008.00",21.97,,
Thukker Large Cap Battery,"8,583,420.00","8,589,871.00","-6,451.00",-0.08,16.00,"-103,216.00",19.48,,
Heavy Stasis Grappler I Blueprint,"5,363.99","5,799.87",-435.88,-8.13,237.00,"-103,303.50",8.67,,
Arbalest Compact Rapid Torpedo Launcher,"12,000.00","24,998.00","-12,998.00",-108.32,8.00,"-103,984.00",0.00,,
TE-2100 Ample Rapid Torpedo Launcher,"1,299,000.00","1,325,000.00","-25,999.88",-2.00,4.00,"-103,999.50",4.95,,
Rapid Torpedo Launcher I Blueprint,"170,000.00","222,000.00","-52,000.00",-30.59,2.00,"-104,000.00",0.00,,
Arbalest Compact Rapid Torpedo Launcher Blueprint,0.00,"14,920.00","-14,920.00", -Infinity,7.00,"-104,440.00",0.00,,
TE-2100 Ample Rapid Torpedo Launcher Blueprint,"250,000.00","285,000.00","-35,000.00",-14.00,3.00,"-105,000.00",45.45,,
ECCM Script Blueprint,"190,000.00","295,000.00","-105,000.00",-55.26,1.00,"-105,000.00",0.00,,
10000MN Afterburner I,"4,999,995.00","5,106,032.00","-106,037.00",-2.12,1.00,"-106,037.00",32.56,,
10000MN Y-S8 Compact Afterburner,5.17,16.90,-11.73,-226.89,"9,359.00","-109,781.10",14.81,,
10000MN Monopropellant Enduring Afterburner,"189,999.00","244,955.00","-54,955.94",-28.92,2.00,"-109,911.90",21.74,,
10000MN Afterburner II,"95,000.00","150,000.00","-55,000.00",-57.89,2.00,"-110,000.00",0.00,,
Domination 10000MN Afterburner,"34,900.00","71,600.61","-36,700.61",-105.16,3.00,"-110,101.80",37.93,,
Shadow Serpentis 10000MN Afterburner,"24,986.00","29,999.35","-5,013.35",-20.06,22.00,"-110,293.70",25.67,,
10000MN Afterburner I Blueprint,0.00,"36,999.00","-36,999.00", -Infinity,3.00,"-110,997.00",0.00,,
10000MN Y-S8 Compact Afterburner Blueprint,0.00,"55,548.98","-55,548.98", -Infinity,2.00,"-111,098.00",0.00,,
10000MN Monopropellant Enduring Afterburner Blueprint,"127,000.00","240,000.00","-113,000.00",-88.98,1.00,"-113,000.00",0.00,,
50000MN Microwarpdrive I,"2,000.00","24,999.00","-22,999.00","-1,149.95",5.00,"-114,995.00",1.88,,
50000MN Y-T8 Compact Microwarpdrive,0.00,"14,499.94","-14,499.94", -Infinity,8.00,"-115,999.50",0.00,,
50000MN Quad LiF Restrained Microwarpdrive,"19,000.00","22,771.08","-3,771.08",-19.85,31.00,"-116,903.50",0.00,,
50000MN Cold-Gas Enduring Microwarpdrive,"10,250.00","27,000.00","-16,750.00",-163.41,7.00,"-117,250.00",3.84,,
50000MN Microwarpdrive II,"9,989.99","29,699.99","-19,710.00",-197.30,6.00,"-118,260.00",29.63,,
Domination 50000MN Microwarpdrive,0.00,"119,000.00","-119,000.00", -Infinity,1.00,"-119,000.00",0.00,,
Shadow Serpentis 50000MN Microwarpdrive,"500,000.00","539,879.00","-39,879.00",-7.98,3.00,"-119,637.00",38.89,,
50000MN Microwarpdrive I Blueprint,"10,000.00","19,989.94","-9,989.94",-99.90,12.00,"-119,879.30",1.19,,
50000MN Y-T8 Compact Microwarpdrive Blueprint,"1,200,000.00","1,259,998.00","-59,998.00",-5.00,2.00,"-119,996.00",0.00,,
50000MN Quad LiF Restrained Microwarpdrive Blueprint,"170,000.00","210,000.00","-40,000.00",-23.53,3.00,"-120,000.00",11.36,,
Ample Electronics,"2,375,000.00","2,495,000.00","-120,000.00",-5.05,1.00,"-120,000.00",0.00,,
Ample Compounds,0.00,"59,999.99","-59,999.99", -Infinity,2.00,"-120,000.00",0.00,,
Ample Conductors,"129,999.00","144,999.00","-15,000.00",-11.54,8.00,"-120,000.00",1.45,,
Compact Electronics,"190,000.00","230,000.00","-39,999.98",-21.05,3.00,"-120,000.00",22.78,,
Compact Compounds,0.00,"40,000.00","-40,000.00", -Infinity,3.00,"-120,000.00",0.00,,
Compact Conductors,"15,250.83","45,299.99","-30,049.16",-197.03,4.00,"-120,196.60",24.14,,
Enduring Electronics,"500,000.00","620,676.80","-120,676.80",-24.14,1.00,"-120,676.80",6.25,,
Scourge Javelin XL Torpedo,"98,777,660.00","98,899,000.00","-121,336.00",-0.12,1.00,"-121,336.00",0.00,,
Scourge Rage XL Torpedo,300.00,323.98,-23.98,-7.99,"5,116.00","-122,681.70",0.01,,
Nova Javelin XL Torpedo,"140,000.00","180,964.00","-40,964.00",-29.26,3.00,"-122,892.00",87.88,,
Nova Rage XL Torpedo,0.00,"123,000.00","-123,000.00", -Infinity,1.00,"-123,000.00",0.00,,
Mjolnir Javelin XL Torpedo,0.00,"1,219.82","-1,219.82", -Infinity,101.00,"-123,201.80",0.00,,
Mjolnir Rage XL Torpedo,0.00,"123,744.00","-123,744.00", -Infinity,1.00,"-123,744.00",0.00,,
Inferno Javelin XL Torpedo,0.00,298.86,-298.86, -Infinity,416.00,"-124,325.80",0.00,,
Inferno Rage XL Torpedo,"1,090.00","1,230.00",-140.00,-12.84,896.00,"-125,440.00",14.91,,
Inferno Precision XL Cruise Missile,"1,510,000.00","1,518,370.00","-8,369.75",-0.55,15.00,"-125,546.20",53.75,,
Inferno Fury XL Cruise Missile,"110,000.00","173,500.00","-63,500.00",-57.73,2.00,"-127,000.00",0.00,,
Scourge Precision XL Cruise Missile,"183,935.60","200,000.00","-16,064.44",-8.73,8.00,"-128,515.50",42.11,,
Scourge Fury XL Cruise Missile,"410,000.00","474,390.00","-64,390.00",-15.70,2.00,"-128,780.00",0.00,,
