ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,AverageVolumeProfitMarginPotential,PotentialDailyProfit
Capital C-5L Compact Shield Booster,Metropolis,Jita,8E+07,1.280881E+08,4.808806E+07,37.54297,1,3,75.08594,1.442642E+08
Capital Clarity Ward Enduring Shield Booster,Metropolis,Jita,2E+08,1.126667E+08,8.733334E+07,43.66667,1,6,131,5.24E+08
Capital Shield Booster II,Metropolis,Jita,2.3E+08,1.064362E+08,1.235638E+08,53.7234,1,5,161.1702,6.178191E+08
Capital Flex Armor Hardener I,Metropolis,Jita,7785278,3249481,4535797,58.26121,2,2,116.5224,9071594
Capital Flex Shield Hardener I,Metropolis,Jita,6.799999E+07,1.818989E+07,4.98101E+07,73.25016,1,32,1172.003,1.593923E+09
Armor EM Resistance Script,Metropolis,Jita,79998.82,5943.7,74055.12,92.57026,2,14,740.5621,1036772
Armor Thermal Resistance Script,Metropolis,Jita,10000,5880,4120,41.2,3,10,247.2,41200
Armor Kinetic Resistance Script,Metropolis,Jita,9999.87,18998.89,8999.021,47.36603,1,12,284.1962,107988.3
Armor Explosive Resistance Script,Metropolis,Jita,49999.98,22917.9,27082.08,54.16418,3,22,649.9702,595805.8
Shield EM Resistance Script,Metropolis,Jita,9999.99,4796,5203.99,52.03995,3,14,416.3196,72855.86
Shield Thermal Resistance Script,Metropolis,Jita,13999,7398.47,6600.53,47.15001,1,14,330.05,92407.41
Shield Kinetic Resistance Script,Metropolis,Jita,13990.99,19761.12,5770.129,29.1994,10,6,233.5952,57701.29
Shield Explosive Resistance Script,Metropolis,Jita,13999,73807.9,59808.9,81.0332,10,6,648.2656,598089
Capital Flex Armor Hardener II,Metropolis,Jita,3.333333E+07,6.399997E+07,3.066664E+07,47.91665,1,2,47.91665,6.133328E+07
Capital Flex Shield Hardener II,Metropolis,Jita,7400000,5.169957E+07,4.429957E+07,85.68653,1,2,85.68653,8.859914E+07
Bosonic Field Generator Blueprint,Metropolis,Jita,5E+08,5E+08,0,0,1,1,0,0
Ligature Integrated Analyzer,Metropolis,Jita,1.15E+08,7.723334E+07,3.776666E+07,32.84058,1,12,197.0435,4.532E+08
Zeugma Integrated Analyzer,Metropolis,Jita,2.12E+08,1.624073E+08,4.959272E+07,23.39279,1,14,163.7495,6.942981E+08
Doomsday Rapid Firing,Metropolis,Jita,2.5E+08,2.56E+08,6000000,2.34375,1,9,11.71875,5.4E+07
Women's “Mirelle” Upwell Executive Spectacles ,Metropolis,Jita,1000000,2.504108E+08,2.494108E+08,99.60065,1,2,99.60065,4.988216E+08
Men's “Mirelle” Upwell Executive Spectacles,Metropolis,Jita,1.8E+08,1.5E+08,3E+07,16.66667,1,1,16.66667,3E+07
Capsule Upwell SKIN (Permanent),Metropolis,Jita,1E+07,2000000,8000000,80,1,1,80,8000000
Capsule Palatine SKIN (Permanent),Metropolis,Jita,4.5E+08,8.5E+08,4E+08,47.05882,1,1,47.05882,4E+08
Lif Blueprint,Metropolis,Jita,1E+09,1.35E+09,3.5E+08,25.92593,1,1,25.92593,3.5E+08
Armor EM Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0,0
Armor Thermal Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0,0
Armor Kinetic Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0,0
Armor Explosive Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,16,3,0,0
Shield EM Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0,0
Shield Thermal Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0,0
Shield Kinetic Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0,0
Shield Explosive Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0,0
Cap Booster 3200 Blueprint,Metropolis,Jita,2E+07,2.133322E+07,1333224,6.249519,1,6,18.74856,7999344
Capital Shield Extender I Blueprint,Metropolis,Jita,1.75E+08,9200000,1.658E+08,94.74286,1,15,757.9429,2.487E+09
25000mm Steel Plates I Blueprint,Metropolis,Jita,2.1742E+07,4E+07,1.8258E+07,45.645,1,3,91.29,5.4774E+07
25000mm Crystalline Carbonide Restrained Plates Blueprint,Metropolis,Jita,4.3484E+07,6.348398E+07,1.999998E+07,31.50398,1,1,31.50398,1.999998E+07
Capital ACM Compact Armor Repairer Blueprint,Metropolis,Jita,9.4E+07,1.033E+08,9300000,9.002904,1,1,9.002904,9300000
Capital Capacitor Booster I Blueprint,Metropolis,Jita,1.2E+07,1.425E+07,2249999,15.78947,1,8,63.15787,1.799999E+07
Capital Flex Shield Hardener I Blueprint,Metropolis,Jita,3.5E+07,6.95E+07,3.45E+07,49.64029,1,1,49.64029,3.45E+07
Capital Murky Compact Remote Shield Booster Blueprint,Metropolis,Jita,4.9E+07,4.9E+07,0,0,1,1,0,0
Capital S95a Scoped Remote Shield Booster Blueprint,Metropolis,Jita,4.9E+07,1.15E+08,6.6E+07,57.3913,1,1,57.3913,6.6E+07
Minokawa Matigu Seabeast SKIN (Permanent),Metropolis,Jita,9.1E+07,1.24E+08,3.3E+07,26.6129,1,1,26.6129,3.3E+07
Low-grade Asklepian Alpha,Metropolis,Jita,6.73E+07,1.613563E+07,5.116437E+07,76.02433,1,13,532.1703,6.651368E+08
Low-grade Asklepian Beta,Metropolis,Jita,5E+07,2.633256E+07,2.366744E+07,47.33488,1,9,236.6744,2.130069E+08
Atron Serpentis SKIN (Permanent),Metropolis,Jita,3E+07,7.7E+07,4.7E+07,61.03896,1,1,61.03896,4.7E+07
Incursus Serpentis SKIN (Permanent),Metropolis,Jita,9999999,2699999,7300000,73.00001,1,1,73.00001,7300000
Thorax Serpentis SKIN (Permanent),Metropolis,Jita,5E+07,1.12E+07,3.88E+07,77.6,1,5,232.8,1.94E+08
Ishtar Serpentis SKIN (Permanent),Metropolis,Jita,6.5E+07,7.2E+08,6.55E+08,90.97222,1,1,90.97222,6.55E+08
Kronos Serpentis SKIN (Permanent),Metropolis,Jita,4.2E+08,1.5E+09,1.08E+09,72,1,2,72,2.16E+09
Low-grade Asklepian Delta,Metropolis,Jita,7.4E+07,6.328338E+07,1.071662E+07,14.48191,1,7,57.92765,7.501631E+07
Low-grade Asklepian Epsilon,Metropolis,Jita,1.487778E+08,1.179597E+08,3.081809E+07,20.71417,1,11,124.285,3.38999E+08
Low-grade Asklepian Gamma,Metropolis,Jita,7.5E+07,3.931996E+07,3.568004E+07,47.57338,1,5,142.7201,1.784002E+08
Low-grade Asklepian Omega,Metropolis,Jita,2.4E+08,1.631575E+08,7.684251E+07,32.01771,1,4,64.03542,3.0737E+08
Mid-grade Asklepian Alpha,Metropolis,Jita,6.499E+07,4.361724E+07,2.137276E+07,32.88623,2,29,493.2935,6.1981E+08
Mid-grade Asklepian Beta,Metropolis,Jita,1.9E+08,4.766668E+07,1.423333E+08,74.91227,2,28,1123.684,3.985333E+09
Mid-grade Asklepian Gamma,Metropolis,Jita,1.680899E+08,7.699947E+07,9.10904E+07,54.19149,1,16,433.5319,1.457446E+09
Mid-grade Asklepian Delta,Metropolis,Jita,2E+08,1.179535E+08,8.204649E+07,41.02324,1,13,287.1627,1.066604E+09
Mid-grade Asklepian Epsilon,Metropolis,Jita,2.97E+08,2.090438E+08,8.795624E+07,29.61489,1,9,148.0745,7.916061E+08
Mid-grade Asklepian Omega,Metropolis,Jita,4.25E+08,3.899931E+08,3.500694E+07,8.236928,1,5,24.71078,1.750347E+08
High-grade Asklepian Alpha,Metropolis,Jita,1.394E+08,1.328006E+08,6599360,4.734118,1,15,37.87294,9.89904E+07
High-grade Asklepian Beta,Metropolis,Jita,3.999909E+08,1.717336E+08,2.282573E+08,57.06562,1,8,228.2625,1.826058E+09
High-grade Asklepian Gamma,Metropolis,Jita,2.999894E+08,2.250004E+08,7.498899E+07,24.99722,1,15,199.9777,1.124835E+09
High-grade Asklepian Delta,Metropolis,Jita,3.999988E+08,3.921887E+08,7810112,1.952534,2,9,9.76267,7.029101E+07
High-grade Asklepian Epsilon,Metropolis,Jita,1E+09,6.337894E+08,3.662106E+08,36.62106,1,19,366.2106,6.958001E+09
High-grade Asklepian Omega,Metropolis,Jita,2E+09,1.303599E+09,6.964005E+08,34.82003,1,7,139.2801,4.874804E+09
Serpentis Modified Capital Microprocessor,Metropolis,Jita,1100006,7101828,6001822,84.51095,1,5699,240856.2,3.420438E+10
Porpoise,Metropolis,Jita,4.166495E+07,4.05E+07,1164948,2.79599,3,22,33.55189,2.562886E+07
Pulse Activated Nexus Invulnerability Core,Metropolis,Jita,2E+08,7.681304E+07,1.23187E+08,61.59348,1,22,677.5283,2.710113E+09
Armor Command Burst I,Metropolis,Jita,2245000,811505.3,1433495,63.85277,1,28,893.9388,4.013785E+07
Information Command Burst I,Metropolis,Jita,27000,431995,404995,93.74993,1,120,5624.996,4.85994E+07
Mining Foreman Burst I,Metropolis,Jita,2228999,247867.8,1981131,88.87986,2,22,1066.558,4.358489E+07
Shield Command Burst I,Metropolis,Jita,3380450,499995.9,2880454,85.20919,2,165,7072.363,4.752749E+08
Skirmish Command Burst I,Metropolis,Jita,2097000,399999,1697001,80.92518,5,251,10358.42,4.259473E+08
Impairor Purity of the Throne SKIN (Permanent),Metropolis,Jita,5275000,1.514987E+07,9874866,65.18121,2,2,130.3624,1.974973E+07
Crucifier Purity of the Throne SKIN (Permanent),Metropolis,Jita,1,1135003,1135002,99.99991,1,2,99.99991,2270004
Inquisitor Purity of the Throne SKIN (Permanent),Metropolis,Jita,6688000,1000001,5687999,85.04783,1,1,85.04783,5687999
Magnate Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.6888E+07,2.5E+07,8112000,32.448,1,1,32.448,8112000
Tormentor Purity of the Throne SKIN (Permanent),Metropolis,Jita,9988000,6400000,3588000,35.92311,1,5,107.7693,1.794E+07
Retribution Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.1E+08,7.9999E+07,3.0001E+07,27.27364,1,3,54.54727,9.0003E+07
Vengeance Purity of the Throne SKIN (Permanent),Metropolis,Jita,2E+07,1.9E+07,1000000,5,1,2,5,2000000
Anathema Purity of the Throne SKIN (Permanent),Metropolis,Jita,2.5E+07,1.7E+07,8000000,32,2,1,32,1.6E+07
Purifier Purity of the Throne SKIN (Permanent),Metropolis,Jita,7.9999E+07,5.302714E+07,2.697186E+07,33.71525,1,3,67.4305,8.091558E+07
Sentinel Purity of the Throne SKIN (Permanent),Metropolis,Jita,1,1036000,1035999,99.9999,1,1,99.9999,1035999
Crusader Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.14E+07,4219800,7180200,62.98421,1,5,188.9526,3.5901E+07
Deacon Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.2225E+07,1.299999E+07,774988,5.961452,1,1,5.961452,774988
Imperial Navy Slicer Purity of the Throne SKIN (Permanent),Metropolis,Jita,4.35E+07,3.3E+07,1.05E+07,24.13793,1,1,24.13793,1.05E+07
Crucifier Navy Issue Purity of the Throne SKIN (Permanent),Metropolis,Jita,4888000,184267.7,4703733,96.23021,1,1,96.23021,4703733
Coercer Purity of the Throne SKIN (Permanent),Metropolis,Jita,3.5E+07,9000000,2.6E+07,74.28571,1,3,148.5714,7.8E+07
Dragoon Purity of the Throne SKIN (Permanent),Metropolis,Jita,2E+07,4.453333E+07,2.453333E+07,55.08982,1,1,55.08982,2.453333E+07
Pontifex Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.27E+07,3.699998E+07,2.429998E+07,65.67565,1,1,65.67565,2.429998E+07
Confessor Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.28E+08,3E+07,9.8E+07,76.5625,1,4,153.125,3.92E+08
Arbitrator Purity of the Throne SKIN (Permanent),Metropolis,Jita,2.5E+07,1.280004E+07,1.219996E+07,48.79984,1,5,146.3995,6.09998E+07
Augoror Purity of the Throne SKIN (Permanent),Metropolis,Jita,1100000,1.5251E+07,1.4151E+07,92.78736,1,2,92.78736,2.8302E+07
Omen Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.21E+07,9238602,2861398,23.64792,1,2,23.64792,5722796
Zealot Purity of the Throne SKIN (Permanent),Metropolis,Jita,2E+07,2.1969E+07,1969000,8.962629,1,2,8.962629,3938000
Devoter Purity of the Throne SKIN (Permanent),Metropolis,Jita,1E+07,1.499174E+07,4991741,33.29661,1,3,66.59322,1.497522E+07
Guardian Purity of the Throne SKIN (Permanent),Metropolis,Jita,2.5E+07,4.377545E+07,1.877545E+07,42.89036,1,4,85.78072,7.510179E+07
Curse Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.5E+07,3E+07,1.5E+07,50,1,1,50,1.5E+07
Pilgrim Purity of the Throne SKIN (Permanent),Metropolis,Jita,5E+07,2.11273E+07,2.88727E+07,57.7454,1,1,57.7454,2.88727E+07
Augoror Navy Issue Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.2E+07,4999022,7000978,58.34148,1,1,58.34148,7000978
Omen Navy Issue Purity of the Throne SKIN (Permanent),Metropolis,Jita,2E+07,1.508118E+07,4918825,24.59413,2,1,24.59413,9837650
Harbinger Purity of the Throne SKIN (Permanent),Metropolis,Jita,3.14E+07,2815724,2.858428E+07,91.03272,1,7,364.1309,2.000899E+08
Oracle Purity of the Throne SKIN (Permanent),Metropolis,Jita,5E+07,1.88776E+07,3.11224E+07,62.2448,1,1,62.2448,3.11224E+07
Prophecy Purity of the Throne SKIN (Permanent),Metropolis,Jita,4.38E+07,3.4E+07,9800000,22.37443,1,1,22.37443,9800000
Absolution Purity of the Throne SKIN (Permanent),Metropolis,Jita,8888000,1.59E+07,7012000,44.10063,3,1,88.20126,2.1036E+07
Harbinger Navy Issue Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.3E+07,2.601E+07,1.301E+07,50.01922,1,8,200.0769,1.0408E+08
Abaddon Purity of the Throne SKIN (Permanent),Metropolis,Jita,3.43E+07,1.000084E+07,2.429916E+07,70.84304,1,6,212.5291,1.45795E+08
Armageddon Purity of the Throne SKIN (Permanent),Metropolis,Jita,3E+07,1.99E+07,1.01E+07,33.66667,1,2,33.66667,2.02E+07
Paladin Purity of the Throne SKIN (Permanent),Metropolis,Jita,2.6125E+08,1.48989E+08,1.12261E+08,42.97072,1,1,42.97072,1.12261E+08
Apocalypse Navy Issue Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.81E+07,7000001,1.11E+07,61.32596,1,3,122.6519,3.33E+07
Armageddon Navy Issue Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.03E+07,1.815107E+07,7851074,43.25405,1,1,43.25405,7851074
Revelation Purity of the Throne SKIN (Permanent),Metropolis,Jita,9E+07,8.7998E+07,2002000,2.224444,1,2,2.224444,4004000
Aeon Purity of the Throne SKIN (Permanent),Metropolis,Jita,6.5E+07,2.19888E+07,4.30112E+07,66.17107,1,4,132.3421,1.720448E+08
Avatar Purity of the Throne SKIN (Permanent),Metropolis,Jita,1.3E+07,3.9E+08,3.77E+08,96.66666,2,2,193.3333,7.54E+08
Impel Purity of the Throne SKIN (Permanent),Metropolis,Jita,7275000,6842167,432833,5.949594,1,6,17.84878,2596998
Providence Purity of the Throne SKIN (Permanent),Metropolis,Jita,1E+08,1.199998E+08,1.99998E+07,16.66653,1,1,16.66653,1.99998E+07
Ark Purity of the Throne SKIN (Permanent),Metropolis,Jita,1000000,9048893,8048893,88.94892,1,4,177.8978,3.219557E+07
Orca Digmaster Blazon SKIN (Permanent),Metropolis,Jita,2E+08,2.5E+08,5E+07,20,1,1,20,5E+07
Apostle Purity of the Throne SKIN (Permanent),Metropolis,Jita,5E+07,1.201748E+08,7.017475E+07,58.39392,1,4,116.7878,2.80699E+08
Sunesis,Metropolis,Jita,6840000,7334588,494587.5,6.743222,10,82,310.1882,4.055618E+07
Active Shielding Charge,Metropolis,Jita,2500,662.87,1837.13,73.4852,5300,109987,4235908,2.020604E+08
Shield Harmonizing Charge,Metropolis,Jita,1,693.28,692.28,99.85576,10300,317107,1.634669E+07,2.195268E+08
Shield Extension Charge,Metropolis,Jita,1400,687.17,712.83,50.91643,607,222402,5677386,1.585348E+08
Women's 'Dread' Beret (Guristas),Metropolis,Jita,5000000,500000,4500000,90,2,4,270,1.8E+07
Men's 'Dread' Beret (Guristas),Metropolis,Jita,2000000,869102.4,1130898,56.54488,1,17,508.9039,1.922526E+07
Women's 'Function' T-shirt (Blood Raiders),Metropolis,Jita,1000000,2499998,1499998,59.99997,1,1,59.99997,1499998
Women's 'Excursion' Pants (Blood Raider),Metropolis,Jita,2E+07,3900000,1.61E+07,80.5,1,7,322,1.127E+08
Men's 'Marshal' Jacket (Blood Raiders black/red),Metropolis,Jita,1,125000,124999,99.9992,1,13,699.9944,1624987
Women's 'Gunner' Jacket (Blood Raiders black),Metropolis,Jita,3500000,999997,2500003,71.42866,3,5,285.7146,1.250002E+07
Men's 'Form' T-shirt (Blood Raiders),Metropolis,Jita,5000000,80181,4919819,98.39638,1,3,196.7928,1.475946E+07
Men's 'Outlaw' Jacket (Blood Raiders extra red),Metropolis,Jita,9000000,1000001,7999999,88.88888,1,4,177.7778,3.2E+07
Women's 'Outlaw' Coat (Blood Raiders extra red),Metropolis,Jita,1.899675E+07,190000,1.880675E+07,98.99983,1,2,98.99983,3.76135E+07
Women's 'Sterling' Dress Blouse (Blood Raider),Metropolis,Jita,1.5E+07,2219812,1.278019E+07,85.20126,1,4,170.4025,5.112075E+07
Men's Beret (Blood Raiders),Metropolis,Jita,3000000,2038800,961200.4,32.04001,5,2,96.12004,4806002
Women's ‘Defender’ Beret (Gallente Federation),Metropolis,Jita,1,9999999,9999998,99.99999,2,1,99.99999,2E+07
Men's ‘Liberator’ Beret (Minmatar Republic),Metropolis,Jita,2E+07,4.5E+07,2.5E+07,55.55556,1,1,55.55556,2.5E+07
Women's ‘Liberator’ Cap (Minmatar Republic),Metropolis,Jita,265000,4500000,4235000,94.11111,1,1,94.11111,4235000
Women's 'Pithum' Beret (Guristas),Metropolis,Jita,0.01,65567.51,65567.5,99.99998,1,5,299.9999,327837.5
Women's Cap (Blood Raiders),Metropolis,Jita,117000.8,442146,325145.3,73.53798,1,4,147.076,1300581
Men's 'Pithum' Beret (Guristas),Metropolis,Jita,0.01,672266.2,672266.2,100,1,15,800,1.008399E+07
Cap Female Guristas,Metropolis,Jita,2500000,50000,2450000,98,1,2,98,4900000
Men's Cap (Blood Raiders),Metropolis,Jita,1500.04,405766.3,404266.2,99.63032,1,3,199.2606,1212799
Men's ‘Liberator’ Cap (Minmatar Republic),Metropolis,Jita,1000,894.4,105.6,10.56,1,1,10.56,105.6
Women's Beret (Blood Raiders),Metropolis,Jita,1.5E+07,5804116,9195884,61.30589,1,5,183.9177,4.597942E+07
Women's ‘Liberator’ Beret (Minmatar Republic),Metropolis,Jita,1.1E+07,5E+07,3.9E+07,78,1,2,78,7.8E+07
Men's ‘Defender’ Beret (Gallente Federation),Metropolis,Jita,1,2.5E+07,2.5E+07,100,2,2,200,5E+07
Men’s ‘Crusader’ Beret (Amarr Empire),Metropolis,Jita,9999999,1.500001E+07,5000010,33.33338,1,1,33.33338,5000010
Cap Male Guristas,Metropolis,Jita,120000,459077.8,339077.8,73.86064,1,12,443.1638,4068934
Women's 'Crusader' Beret (Amarr Empire),Metropolis,Jita,9000000,1.136667E+07,2366667,20.82112,1,1,20.82112,2366667
Crucifier Cold Iron SKIN (Permanent),Metropolis,Jita,1110000,1165095,55094.5,4.728758,1,1,4.728758,55094.5
Executioner Cold Iron SKIN (Permanent),Metropolis,Jita,1E+07,7788000,2212000,22.12,1,2,22.12,4424000
Inquisitor Cold Iron SKIN (Permanent),Metropolis,Jita,5498999,397000,5101999,92.7805,2,1,92.7805,1.0204E+07
Magnate Cold Iron SKIN (Permanent),Metropolis,Jita,2.9E+07,1.35E+07,1.55E+07,53.44828,1,2,53.44828,3.1E+07
Punisher Cold Iron SKIN (Permanent),Metropolis,Jita,2.75E+07,2.2418E+07,5082004,18.48001,1,1,18.48001,5082004
Tormentor Cold Iron SKIN (Permanent),Metropolis,Jita,824000,1143000,319000.4,27.90903,1,1,27.90903,319000.4
Retribution Cold Iron SKIN (Permanent),Metropolis,Jita,4.5E+07,4.611762E+07,1117616,2.423404,1,4,4.846807,4470464
Vengeance Cold Iron SKIN (Permanent),Metropolis,Jita,1.3999E+07,8661999,5337001,38.12416,1,4,76.24832,2.1348E+07
Anathema Cold Iron SKIN (Permanent),Metropolis,Jita,1E+07,8906678,1093322,10.93322,1,2,10.93322,2186644
Purifier Cold Iron SKIN (Permanent),Metropolis,Jita,3.4895E+07,8.930517E+07,5.441017E+07,60.92611,2,3,121.8522,1.632305E+08
Sentinel Cold Iron SKIN (Permanent),Metropolis,Jita,125000,555164.3,430164.3,77.48415,1,1,77.48415,430164.3
Crusader Cold Iron SKIN (Permanent),Metropolis,Jita,2E+07,1500009,1.849999E+07,92.49996,1,1,92.49996,1.849999E+07
Malediction Cold Iron SKIN (Permanent),Metropolis,Jita,8250000,1.15125E+07,3262499,28.33876,1,2,28.33876,6524998
Deacon Cold Iron SKIN (Permanent),Metropolis,Jita,2000000,1027000,972999.8,48.64999,1,1,48.64999,972999.8
Imperial Navy Slicer Cold Iron SKIN (Permanent),Metropolis,Jita,1.665E+07,1.43E+07,2350000,14.11411,1,1,14.11411,2350000
Crucifier Navy Issue Cold Iron SKIN (Permanent),Metropolis,Jita,4.25E+07,5300000,3.72E+07,87.52941,1,1,87.52941,3.72E+07
Coercer Cold Iron SKIN (Permanent),Metropolis,Jita,2.5E+07,8000000,1.7E+07,68,1,1,68,1.7E+07
Dragoon Cold Iron SKIN (Permanent),Metropolis,Jita,1.9E+07,9999999,9000001,47.36843,1,1,47.36843,9000001
Pontifex Cold Iron SKIN (Permanent),Metropolis,Jita,5000000,1.075E+07,5749998,53.48837,1,1,53.48837,5749998
Heretic Cold Iron SKIN (Permanent),Metropolis,Jita,1E+07,4770000,5230000,52.3,1,1,52.3,5230000
Arbitrator Cold Iron SKIN (Permanent),Metropolis,Jita,1.495E+07,3000016,1.194998E+07,79.93301,1,1,79.93301,1.194998E+07
Augoror Cold Iron SKIN (Permanent),Metropolis,Jita,125000,1.186E+07,1.1735E+07,98.94604,1,1,98.94604,1.1735E+07
Maller Cold Iron SKIN (Permanent),Metropolis,Jita,625000,9900000,9275000,93.68687,1,1,93.68687,9275000
Omen Cold Iron SKIN (Permanent),Metropolis,Jita,501000,1.350401E+07,1.300301E+07,96.28999,1,2,96.28999,2.600601E+07
Sacrilege Cold Iron SKIN (Permanent),Metropolis,Jita,1.995E+07,5.349387E+07,3.354387E+07,62.70601,1,2,62.70601,6.708774E+07
Zealot Cold Iron SKIN (Permanent),Metropolis,Jita,125000,8900000,8775000,98.5955,1,2,98.5955,1.755E+07
Devoter Cold Iron SKIN (Permanent),Metropolis,Jita,3.4E+07,7531000,2.6469E+07,77.85,1,1,77.85,2.6469E+07
Guardian Cold Iron SKIN (Permanent),Metropolis,Jita,6800000,1.414014E+07,7340141,51.90996,2,3,103.8199,2.202042E+07
Curse Cold Iron SKIN (Permanent),Metropolis,Jita,1.1E+07,2.4E+07,1.3E+07,54.16667,1,2,54.16667,2.6E+07
Augoror Navy Issue Cold Iron SKIN (Permanent),Metropolis,Jita,1.25E+07,1.049999E+07,2000015,16.00012,1,1,16.00012,2000015
Omen Navy Issue Cold Iron SKIN (Permanent),Metropolis,Jita,2E+07,8522000,1.1478E+07,57.39,1,1,57.39,1.1478E+07
Harbinger Cold Iron SKIN (Permanent),Metropolis,Jita,1.0125E+07,2.075E+07,1.0625E+07,51.20481,1,1,51.20481,1.0625E+07
Oracle Cold Iron SKIN (Permanent),Metropolis,Jita,4E+07,3.432712E+07,5672876,14.18219,1,9,70.91095,5.105588E+07
Prophecy Cold Iron SKIN (Permanent),Metropolis,Jita,1.798863E+07,2.88E+07,1.081137E+07,37.53947,1,1,37.53947,1.081137E+07
Absolution Cold Iron SKIN (Permanent),Metropolis,Jita,125000,1046081,921080.6,88.05063,1,1,88.05063,921080.6
Damnation Cold Iron SKIN (Permanent),Metropolis,Jita,2.35E+07,2.9E+07,5500000,18.96552,1,1,18.96552,5500000
Harbinger Navy Issue Cold Iron SKIN (Permanent),Metropolis,Jita,2.3E+07,1E+07,1.3E+07,56.52174,1,1,56.52174,1.3E+07
Abaddon Cold Iron SKIN (Permanent),Metropolis,Jita,125000,2.775E+07,2.7625E+07,99.54955,1,1,99.54955,2.7625E+07
Apocalypse Cold Iron SKIN (Permanent),Metropolis,Jita,1.8E+07,1.4815E+07,3185000,17.69444,1,2,17.69444,6370000
Armageddon Cold Iron SKIN (Permanent),Metropolis,Jita,1.9E+07,2.49999E+07,5999898,23.99969,1,1,23.99969,5999898
Redeemer Cold Iron SKIN (Permanent),Metropolis,Jita,1100000,3.031E+07,2.921E+07,96.37083,1,1,96.37083,2.921E+07
Paladin Cold Iron SKIN (Permanent),Metropolis,Jita,2.5E+07,2.20759E+07,2924100,11.6964,1,1,11.6964,2924100
Apocalypse Navy Issue Cold Iron SKIN (Permanent),Metropolis,Jita,3.85E+07,1E+07,2.85E+07,74.02597,1,1,74.02597,2.85E+07
Armageddon Navy Issue Cold Iron SKIN (Permanent),Metropolis,Jita,125000,9499800,9374800,98.68418,1,2,98.68418,1.87496E+07
Revelation Cold Iron SKIN (Permanent),Metropolis,Jita,1100000,7.753332E+07,7.643332E+07,98.58125,1,3,197.1625,2.293E+08
Archon Cold Iron SKIN (Permanent),Metropolis,Jita,1.11E+07,2.342042E+07,1.232042E+07,52.60546,2,1,52.60546,2.464084E+07
Aeon Cold Iron SKIN (Permanent),Metropolis,Jita,2.4E+07,1.989844E+07,4101564,17.08985,1,5,51.26955,2.050782E+07
Avatar Cold Iron SKIN (Permanent),Metropolis,Jita,5.666667E+07,6.10003E+07,4333632,7.10428,3,5,28.41712,2.166816E+07
Bestower Cold Iron SKIN (Permanent),Metropolis,Jita,2000000,1.5E+07,1.3E+07,86.66666,2,2,173.3333,2.6E+07
