ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,PotentialDailyProfit
Capital Emergency Hull Energizer II,Metropolis,Jita,1.338E+08,1.031652E+08,3.063476E+07,22.89594,2,22,6.126952E+07
Capital Emergency Hull Energizer I Blueprint,Metropolis,Jita,3.6E+07,3.6E+07,0,0,1,1,0
Heavy Warp Disruptor I,Metropolis,Jita,1.95E+07,2.0075E+07,575000,2.864259,2,12,1150000
Heavy Warp Disruptor II,Metropolis,Jita,7E+07,8.855825E+07,1.855825E+07,20.95598,1,19,1.855825E+07
Heavy Warp Disruptor I Blueprint,Metropolis,Jita,1200000,1200000,0,0,1,2,0
Heavy Fleeting Compact Warp Disruptor Blueprint,Metropolis,Jita,2400000,5000000,2600000,52,1,1,2600000
Heavy Warp Scrambler I,Metropolis,Jita,5.5E+07,1.6195E+07,3.8805E+07,70.55454,3,6,1.16415E+08
Heavy J5b Enduring Warp Scrambler,Metropolis,Jita,1.6E+08,4.133334E+07,1.186667E+08,74.16666,1,3,1.186667E+08
Heavy Faint Epsilon Scoped Warp Scrambler,Metropolis,Jita,1.19E+08,3.250909E+07,8.649091E+07,72.68144,1,11,8.649091E+07
Heavy Warp Scrambler II,Metropolis,Jita,1000000,9.940414E+07,9.840414E+07,98.994,1,9,9.840414E+07
Bantam Guristas SKIN (Permanent),Metropolis,Jita,1000000,999998,2,0.0002,1,1,2
Moa Guristas SKIN (Permanent),Metropolis,Jita,6350000,6388885,38885,0.6086351,1,2,38885
'Excavator' Mining Drone,Metropolis,Jita,6.5E+08,6.85E+08,3.5E+07,5.109489,5,105,1.75E+08
AML Compact Omnidirectional Tracking Link,Metropolis,Jita,185999.9,1502.68,184497.2,99.1921,1,271,184497.2
Denny Enduring Omnidirectional Tracking Link,Metropolis,Jita,33560.78,3000.01,30560.77,91.06097,2,395,61121.54
N-JM Compact Omnidirectional Tracking Enhancer,Metropolis,Jita,100,15000,14900,99.33334,3,5109,44700
AE-K Compact Drone Damage Amplifier,Metropolis,Jita,141166.7,60599.65,80567.02,57.07227,3,765,241701.1
Republic Fleet Stasis Webifier,Metropolis,Jita,1.6E+08,1.27E+08,3.3E+07,20.625,1,5,3.3E+07
Heavy Stasis Grappler I,Metropolis,Jita,1177000,764000,413000,35.08921,1,1,413000
Women's 'Guidemask' Facial Augmentation,Metropolis,Jita,3E+08,2.155043E+08,8.44957E+07,28.16523,1,2,8.44957E+07
Women's 'Sparkgap' Facial Augmentation,Metropolis,Jita,1.25E+08,1.3E+08,5000000,3.846154,1,1,5000000
Heavy Gunnar Compact Stasis Grappler,Metropolis,Jita,182970.9,275076.2,92105.3,33.48355,32,801,2947370
Heavy Karelin Scoped Stasis Grappler,Metropolis,Jita,180002.3,266209,86206.77,32.38311,29,760,2499996
Heavy Jigoro Enduring Stasis Grappler,Metropolis,Jita,180002.2,254000.3,73998.08,29.13307,22,738,1627958
Heavy Stasis Grappler II,Metropolis,Jita,3899000,3944599,45599,1.155986,2,111,91198
Shadow Serpentis Heavy Stasis Grappler,Metropolis,Jita,1.5E+08,7.140198E+07,7.859802E+07,52.39868,1,10,7.859802E+07
Domination Heavy Stasis Grappler,Metropolis,Jita,4E+07,1.097243E+08,6.972428E+07,63.54499,1,5,6.972428E+07
Federation Navy Warp Disruptor,Metropolis,Jita,2.6E+08,1.8995E+08,7.005E+07,26.94231,1,2,7.005E+07
Quad Mega Pulse Laser I Blueprint,Metropolis,Jita,1.5E+08,4.88E+07,1.012E+08,67.46667,1,2,1.012E+08
Modal Enduring Triple Neutron Blaster Cannon,Metropolis,Jita,2000000,1.39E+08,1.37E+08,98.56115,1,6,1.37E+08
Limited Precise Triple Neutron Blaster Cannon,Metropolis,Jita,9E+07,1.004E+08,1.039998E+07,10.35854,3,3,3.119993E+07
Ample Gallium Quad 800mm Repeating Cannon,Metropolis,Jita,8.9E+07,1.079E+08,1.89E+07,17.51622,3,3,5.67E+07
Scout Scoped Quad 800mm Repeating Cannon,Metropolis,Jita,1.79895E+08,5.301487E+07,1.268801E+08,70.53011,3,5,3.806404E+08
Prototype Precise Quad 800mm Repeating Cannon,Metropolis,Jita,1000000,6.717852E+07,6.617852E+07,98.51143,2,10,1.32357E+08
Triple Neutron Blaster Cannon I Blueprint,Metropolis,Jita,1.5E+08,4.28E+07,1.072E+08,71.46667,1,1,1.072E+08
Regulated Compact Triple Neutron Blaster Cannon Blueprint,Metropolis,Jita,7.68E+07,7.68E+07,0,0,1,1,0
Anode Scoped Triple Neutron Blaster Cannon Blueprint,Metropolis,Jita,7.68E+07,9.3E+07,1.62E+07,17.41936,1,2,1.62E+07
Limited Precise Triple Neutron Blaster Cannon Blueprint,Metropolis,Jita,7.68E+07,9.3E+07,1.62E+07,17.41936,1,1,1.62E+07
Quad 800mm Repeating Cannon I Blueprint,Metropolis,Jita,3.4E+07,3.6E+07,2000000,5.555555,1,1,2000000
Ample Gallium Quad 800mm Repeating Cannon Blueprint,Metropolis,Jita,6.8E+07,8.2E+07,1.4E+07,17.07317,1,1,1.4E+07
Scout Scoped Quad 800mm Repeating Cannon Blueprint,Metropolis,Jita,6.8E+07,8.2E+07,1.4E+07,17.07317,1,1,1.4E+07
Limited Precise Ion Siege Blaster,Metropolis,Jita,2.29E+08,1.219E+08,1.071E+08,46.76856,3,8,3.213E+08
Regulated Compact Ion Siege Blaster Blueprint,Metropolis,Jita,7.228E+07,7.228E+07,0,0,1,1,0
Anode Scoped Ion Siege Blaster Blueprint,Metropolis,Jita,7.228E+07,8.7E+07,1.472E+07,16.91954,1,1,1.472E+07
Limited Precise Ion Siege Blaster Blueprint,Metropolis,Jita,7.228E+07,3E+08,2.2772E+08,75.90667,1,1,2.2772E+08
Prototype Precise Dual 1000mm Railgun,Metropolis,Jita,8.605242E+07,1.189E+08,3.284758E+07,27.62623,3,3,9.854275E+07
Carbide Compact Dual 1000mm Railgun Blueprint,Metropolis,Jita,9.205E+07,9.205E+07,0,0,1,1,0
Scout Scoped Dual 1000mm Railgun Blueprint,Metropolis,Jita,9.205E+07,1.11E+08,1.895E+07,17.07207,1,1,1.895E+07
Prototype Precise Dual 1000mm Railgun Blueprint,Metropolis,Jita,9.205E+07,1.11E+08,1.895E+07,17.07207,1,1,1.895E+07
ECCM Script,Metropolis,Jita,5576.19,3877,1699.19,30.47224,35,2173,59471.65
Gallium Ample Hexa 2500mm Repeating Cannon Blueprint,Metropolis,Jita,6.53E+07,7.9E+07,1.37E+07,17.34177,1,1,1.37E+07
Scout Scoped Hexa 2500mm Repeating Cannon Blueprint,Metropolis,Jita,6.53E+07,7.9E+07,1.37E+07,17.34177,1,1,1.37E+07
Gallium Ample Quad 3500mm Siege Artillery Blueprint,Metropolis,Jita,7.44E+07,9E+07,1.56E+07,17.33333,1,1,1.56E+07
Scout Scoped Quad 3500mm Siege Artillery Blueprint,Metropolis,Jita,7.44E+07,9E+07,1.56E+07,17.33333,1,1,1.56E+07
Arbalest Compact XL Torpedo Launcher,Metropolis,Jita,5.555556E+07,1.2699E+08,7.143445E+07,56.25203,3,6,2.143033E+08
Sentient Sensor Booster,Metropolis,Jita,9.315E+07,7.984214E+07,1.330786E+07,14.28649,4,85,5.323146E+07
Sentient Signal Amplifier,Metropolis,Jita,1.349999E+07,4700000,8799992,65.18517,2,102,1.759998E+07
Syndicate Signal Amplifier,Metropolis,Jita,2E+08,5.100002E+07,1.49E+08,74.49999,1,1,1.49E+08
Sentient Remote Sensor Booster,Metropolis,Jita,1000000,3515472,2515472,71.55432,1,25,2515472
Shadow Serpentis Remote Sensor Booster,Metropolis,Jita,2.4E+07,3831041,2.016896E+07,84.03732,1,25,2.016896E+07
Shadow Serpentis Damage Control,Metropolis,Jita,3.89E+08,3.087175E+08,8.028246E+07,20.63817,1,7,8.028246E+07
Syndicate Damage Control,Metropolis,Jita,3.45E+08,2.755917E+08,6.940826E+07,20.11834,1,31,6.940826E+07
Sentient Damage Control,Metropolis,Jita,3.9E+07,2.715429E+08,2.325429E+08,85.63763,1,32,2.325429E+08
Republic Fleet Small Cap Battery,Metropolis,Jita,2.2E+07,1.5949E+07,6051000,27.50455,10,134,6.051E+07
Thukker Small Cap Battery,Metropolis,Jita,4.1999E+07,4.157089E+07,428112,1.019339,1,11,428112
Republic Fleet Medium Cap Battery,Metropolis,Jita,3.338165E+07,2.216559E+07,1.121607E+07,33.5995,3,77,3.36482E+07
Thukker Medium Cap Battery,Metropolis,Jita,7E+07,5.119752E+07,1.880248E+07,26.86069,1,11,1.880248E+07
Republic Fleet Large Cap Battery,Metropolis,Jita,3.065E+07,2.300807E+07,7641928,24.93288,5,1364,3.820964E+07
Thukker Large Cap Battery,Metropolis,Jita,9.94E+07,6.940384E+07,2.999616E+07,30.17722,1,282,2.999616E+07
Heavy Stasis Grappler I Blueprint,Metropolis,Jita,1.5E+07,1.5E+07,0,0,1,1,0
ECCM Script Blueprint,Metropolis,Jita,1500000,1500000,0,0,1,1,0
10000MN Afterburner I,Metropolis,Jita,9E+07,2.020644E+07,6.979355E+07,77.54839,1,7,6.979355E+07
10000MN Y-S8 Compact Afterburner,Metropolis,Jita,2.95E+08,9.499698E+07,2.00003E+08,67.79764,1,1,2.00003E+08
10000MN Monopropellant Enduring Afterburner,Metropolis,Jita,2.79E+08,7.800365E+07,2.009964E+08,72.0417,1,7,2.009964E+08
10000MN Afterburner II,Metropolis,Jita,4.96E+08,2.129366E+08,2.830634E+08,57.06923,1,12,2.830634E+08
Domination 10000MN Afterburner,Metropolis,Jita,3.75E+09,3.897654E+09,1.476541E+08,3.788282,1,1,1.476541E+08
10000MN Afterburner I Blueprint,Metropolis,Jita,1.6E+07,1.73E+07,1300000,7.514451,1,1,1300000
10000MN Y-S8 Compact Afterburner Blueprint,Metropolis,Jita,3.2E+07,4E+07,8000000,20,1,1,8000000
10000MN Monopropellant Enduring Afterburner Blueprint,Metropolis,Jita,3.2E+07,3.2E+07,0,0,1,1,0
50000MN Microwarpdrive I,Metropolis,Jita,3.30005E+07,3.668077E+07,3680272,10.03325,2,26,7360544
50000MN Y-T8 Compact Microwarpdrive,Metropolis,Jita,3.4999E+08,1.335E+08,2.1649E+08,61.85606,1,6,2.1649E+08
50000MN Quad LiF Restrained Microwarpdrive,Metropolis,Jita,3.5E+07,6.967919E+07,3.467919E+07,49.7698,1,8,3.467919E+07
50000MN Cold-Gas Enduring Microwarpdrive,Metropolis,Jita,3.25E+08,1.766667E+08,1.483333E+08,45.64103,1,9,1.483333E+08
50000MN Microwarpdrive II,Metropolis,Jita,5.95E+08,2.678E+08,3.272E+08,54.9916,1,5,3.272E+08
50000MN Microwarpdrive I Blueprint,Metropolis,Jita,7.9E+07,7.9E+07,0,0,1,1,0
50000MN Y-T8 Compact Microwarpdrive Blueprint,Metropolis,Jita,1.58E+08,1.9E+08,3.2E+07,16.84211,1,1,3.2E+07
50000MN Quad LiF Restrained Microwarpdrive Blueprint,Metropolis,Jita,1.58E+08,1.9E+08,3.2E+07,16.84211,2,1,6.4E+07
Ample Electronics,Metropolis,Jita,100,2503.01,2403.01,96.00481,334,2757,802605.3
Ample Compounds,Metropolis,Jita,500.08,695.12,195.04,28.05847,203,3382,39593.12
Ample Conductors,Metropolis,Jita,10.01,2002.24,1992.23,99.50006,218,2318,434306.1
Compact Electronics,Metropolis,Jita,999.99,77103.89,76103.9,98.70306,112,3957,8523637
Compact Compounds,Metropolis,Jita,935000,667017.1,267982.9,28.66127,26,4315,6967555
Compact Conductors,Metropolis,Jita,69001.07,999998.9,930997.8,93.09988,4,6069,3723991
Enduring Electronics,Metropolis,Jita,5400,45995,40595,88.25959,169,3647,6860555
Scourge Javelin XL Torpedo,Metropolis,Jita,5300,10994.98,5694.98,51.79618,12051,5000,6.863021E+07
Scourge Rage XL Torpedo,Metropolis,Jita,6900,24238.85,17338.85,71.5333,455,5000,7889177
Nova Rage XL Torpedo,Metropolis,Jita,11000,20496.91,9496.91,46.33337,50000,4200,4.748455E+08
Mjolnir Rage XL Torpedo,Metropolis,Jita,8950,7987.17,962.8301,10.75788,2000,6999,1925660
Inferno Javelin XL Torpedo,Metropolis,Jita,9999.99,4436.22,5563.77,55.63776,1000,5000,5563770
Inferno Rage XL Torpedo,Metropolis,Jita,2000,1999.99,0.01000977,0.0005004883,400,2000,4.003906
Inferno Precision XL Cruise Missile,Metropolis,Jita,8999.96,9500.44,500.4805,5.267971,1000,5000,500480.5
Inferno Fury XL Cruise Missile,Metropolis,Jita,7500,3169.88,4330.12,57.73494,5000,20000,2.16506E+07
Scourge Precision XL Cruise Missile,Metropolis,Jita,9999.97,6456.28,3543.69,35.43701,1000,5000,3543690
Scourge Fury XL Cruise Missile,Metropolis,Jita,8999.97,9799.45,799.4805,8.158422,1000,5000,799480.5
Enduring Compounds,Metropolis,Jita,400000,350147.9,49852.09,12.46302,10,4747,498520.9
Enduring Conductors,Metropolis,Jita,6399.99,1004000,997600,99.36255,218,4288,2.174768E+08
Precise Electronics,Metropolis,Jita,100.07,5090,4989.93,98.03399,234,10978,1167644
Precise Compounds,Metropolis,Jita,500.15,4799.97,4299.82,89.58015,166,8230,713770.2
Precise Conductors,Metropolis,Jita,201.02,3701.77,3500.75,94.56963,58,5665,203043.5
Restrained Electronics,Metropolis,Jita,500.07,16150,15649.93,96.90359,117,4761,1831042
Restrained Compounds,Metropolis,Jita,999.99,25100,24100.01,96.01598,104,3153,2506401
Restrained Conductors,Metropolis,Jita,999.99,2501.18,1501.19,60.01927,226,4007,339268.9
Scoped Electronics,Metropolis,Jita,100.01,7500.01,7400,98.66653,231,3523,1709400
Scoped Compounds,Metropolis,Jita,500.05,501,0.9500122,0.1896232,158,3291,150.1019
Scoped Conductors,Metropolis,Jita,500.05,110000,109499.9,99.54541,156,2946,1.708199E+07
50000MN Cold-Gas Enduring Microwarpdrive Blueprint,Metropolis,Jita,1.58E+08,1.58E+08,0,0,1,1,0
Hail XL,Metropolis,Jita,9985,2499.98,7485.02,74.96265,1500,645612,1.122753E+07
Barrage XL,Metropolis,Jita,3149.99,1400,1749.99,55.55542,2500,89150,4374975
Tremor XL,Metropolis,Jita,11000,2230.95,8769.05,79.71864,1500,52000,1.315358E+07
Quake XL,Metropolis,Jita,10000,3180,6820,68.2,3000,56500,2.046E+07
Void XL,Metropolis,Jita,5998.99,1760.05,4238.94,70.6609,5000,245373,2.11947E+07
Null XL,Metropolis,Jita,4500,1875,2625,58.33333,7224,201209,1.8963E+07
Javelin XL,Metropolis,Jita,500,4998.92,4498.92,89.99784,12936,25000,5.819803E+07
Spike XL,Metropolis,Jita,2975,2994.94,19.93994,0.6657877,108707,50000,2167611
Scorch XL,Metropolis,Jita,2600000,1079999,1520001,58.46158,25,166,3.800002E+07
Conflagration XL,Metropolis,Jita,2777777,1399973,1377804,49.60096,3,156,4133412
Aurora XL,Metropolis,Jita,2000000,2394475,394474.5,16.47437,12,30,4733694
Ametat I Blueprint,Metropolis,Jita,3E+08,3.4E+08,4E+07,11.76471,1,2,4E+07
Termite I Blueprint,Metropolis,Jita,3E+08,1.3E+08,1.7E+08,56.66667,1,1,1.7E+08
Antaeus I Blueprint,Metropolis,Jita,3E+08,1.3E+08,1.7E+08,56.66667,1,1,1.7E+08
Gungnir I Blueprint,Metropolis,Jita,3E+08,2.15E+08,8.5E+07,28.33333,1,2,8.5E+07
Cenobite I Blueprint,Metropolis,Jita,3E+08,3.4E+08,4E+07,11.76471,1,1,4E+07
Scarab I Blueprint,Metropolis,Jita,3E+08,8E+07,2.2E+08,73.33334,1,1,2.2E+08
Siren I Blueprint,Metropolis,Jita,3E+08,3.209E+08,2.09E+07,6.512932,1,1,2.09E+07
Dromi I Blueprint,Metropolis,Jita,3E+08,3.39E+08,3.9E+07,11.50443,1,1,3.9E+07
Equite I Blueprint,Metropolis,Jita,2.004734E+08,8E+07,1.204734E+08,60.09446,1,1,1.204734E+08
Locust I Blueprint,Metropolis,Jita,2.033633E+08,2.433633E+08,4E+07,16.43633,1,1,4E+07
Satyr I Blueprint,Metropolis,Jita,2.139499E+08,1E+08,1.139499E+08,53.26009,1,1,1.139499E+08
Gram I Blueprint,Metropolis,Jita,2.000134E+08,2.5E+08,4.998659E+07,19.99464,1,1,4.998659E+07
Energy Neutralization Burst Projector Blueprint,Metropolis,Jita,5.1E+07,5.1E+07,0,0,1,1,0
Target Illumination Burst Projector Blueprint,Metropolis,Jita,5.1E+07,6.2E+07,1.1E+07,17.74194,1,1,1.1E+07
Stasis Webification Burst Projector Blueprint,Metropolis,Jita,5.1E+07,5.1E+07,0,0,1,1,0
Warp Disruption Burst Projector Blueprint,Metropolis,Jita,5.1E+07,5.05E+07,500000,0.9803922,1,2,500000
Capital Autocannon Specialization,Metropolis,Jita,3E+07,3.7E+07,6999996,18.91891,26,10,1.819999E+08
Capital Artillery Specialization,Metropolis,Jita,3E+07,3.4289E+07,4289000,12.50838,13,5,5.5757E+07
Capital Blaster Specialization,Metropolis,Jita,2.8E+07,3.400332E+07,6003316,17.65509,2,8,1.200663E+07
Capital Railgun Specialization,Metropolis,Jita,4.2E+07,2.655E+07,1.545E+07,36.78571,1,2,1.545E+07
Capital Pulse Laser Specialization,Metropolis,Jita,4.2E+07,6.748998E+07,2.548998E+07,37.76854,1,6,2.548998E+07
Capital Beam Laser Specialization,Metropolis,Jita,4E+07,3.3E+07,7000004,17.50001,1,4,7000004
XL Torpedo Specialization,Metropolis,Jita,3E+07,3.0375E+07,375000,1.234568,1,8,375000
XL Cruise Missile Specialization,Metropolis,Jita,3E+07,3.138781E+07,1387808,4.421487,1,7,1387808
Networked Sensor Array,Metropolis,Jita,5000000,2.497417E+07,1.997417E+07,79.97932,1,53,1.997417E+07
Networked Sensor Array Blueprint,Metropolis,Jita,6E+07,6E+07,0,0,1,4,0
Hermes Compact Fighter Support Unit Blueprint,Metropolis,Jita,5.5E+07,5.5E+07,0,0,1,1,0
Hermes Compact Fighter Support Unit,Metropolis,Jita,2.29E+08,9.65E+07,1.325E+08,57.86026,1,2,1.325E+08
Fighter Support Unit II,Metropolis,Jita,3.300001E+07,1.163634E+08,8.336338E+07,71.64055,4,86,3.334535E+08
Gravitational Transportation Field Oscillator Blueprint,Metropolis,Jita,5E+08,5E+08,0,0,1,1,0
‘Geiravor’ Explosive Lance Blueprint,Metropolis,Jita,3E+08,5E+08,2E+08,40,1,1,2E+08
‘Jormungandr’ Explosive Reaper Blueprint,Metropolis,Jita,3E+08,5E+08,2E+08,40,1,1,2E+08
CONCORD 25000mm Steel Plates,Metropolis,Jita,3.997778E+08,3.122171E+08,8.756067E+07,21.90234,1,45,8.756067E+07
CONCORD Capital Shield Extender,Metropolis,Jita,4E+08,3.176009E+08,8.239914E+07,20.59978,2,22,1.647983E+08
Capital I-ax Enduring Remote Armor Repairer,Metropolis,Jita,7.74E+07,8.899999E+07,1.159999E+07,13.0337,1,27,1.159999E+07
Capital Remote Armor Repairer II,Metropolis,Jita,1.29E+08,1.393404E+08,1.034045E+07,7.420995,3,3,3.102134E+07
Capital Asymmetric Enduring Remote Shield Booster,Metropolis,Jita,7E+07,1.179803E+08,4.798028E+07,40.66805,2,11,9.596056E+07
Capital Murky Compact Remote Shield Booster,Metropolis,Jita,1.22E+08,9.695746E+07,2.504254E+07,20.52668,1,9,2.504254E+07
Capital S95a Scoped Remote Shield Booster,Metropolis,Jita,4E+07,4.699898E+07,6998984,14.89178,1,30,6998984
Small Ancillary Remote Armor Repairer,Metropolis,Jita,199999,380422.5,180423.5,47.42713,1,37,180423.5
Medium Ancillary Remote Armor Repairer,Metropolis,Jita,394994,191841.3,203152.7,51.43185,10,53,2031527
Large Ancillary Remote Armor Repairer,Metropolis,Jita,600000,773505,173505,22.43101,4,12,694020
Capital Ancillary Remote Armor Repairer,Metropolis,Jita,7000000,3.130002E+07,2.430002E+07,77.6358,20,1,4.860003E+08
Small Ancillary Remote Shield Booster,Metropolis,Jita,4996,331485.5,326489.5,98.49284,1,69,326489.5
Medium Ancillary Remote Shield Booster,Metropolis,Jita,1053000,864456.8,188543.3,17.90534,6,73,1131260
Large Ancillary Remote Shield Booster,Metropolis,Jita,5000000,2730145,2269855,45.39711,1,69,2269855
Capital Ancillary Remote Shield Booster,Metropolis,Jita,2E+07,1.496E+07,5040000,25.2,3,3,1.512E+07
Capital Cap Battery I,Metropolis,Jita,1000000,2444463,1444463,59.09122,3,23,4333389
Capital Compact Pb-Acid Cap Battery,Metropolis,Jita,1E+08,3.9E+07,6.1E+07,61,1,1,6.1E+07
Capital Cap Battery II,Metropolis,Jita,50000,2.611308E+07,2.606308E+07,99.80853,1,47,2.606308E+07
Cap Booster 3200,Metropolis,Jita,10000,6317.78,3682.22,36.8222,2300,180128,8469106
Navy Cap Booster 3200,Metropolis,Jita,562022.5,695076.1,133053.6,19.1423,1545,21708,2.055678E+08
Capital Capacitor Booster I,Metropolis,Jita,4.907026E+07,2.137582E+07,2.769443E+07,56.43833,1,77,2.769443E+07
Capital F-RX Compact Capacitor Booster,Metropolis,Jita,1.5E+08,9.580246E+07,5.419754E+07,36.13169,1,74,5.419754E+07
Capital Capacitor Booster II,Metropolis,Jita,2E+08,9.950542E+07,1.004946E+08,50.24729,1,100,1.004946E+08
Capital I-a Enduring Armor Repairer,Metropolis,Jita,270000,1.077782E+08,1.075082E+08,99.74949,1,27,1.075082E+08
Capital ACM Compact Armor Repairer,Metropolis,Jita,2.42E+08,1.970001E+08,4.499992E+07,18.59501,1,2,4.499992E+07
Capital Armor Repairer II,Metropolis,Jita,5.881E+08,4.129522E+08,1.751477E+08,29.78197,1,4,1.751477E+08
Capital Ancillary Armor Repairer,Metropolis,Jita,8.9E+07,7.46675E+07,1.43325E+07,16.10393,1,4,1.43325E+07
Capital Ancillary Shield Booster,Metropolis,Jita,8.375936E+07,5.427264E+07,2.948672E+07,35.20409,2,22,5.897345E+07
Capital C-5L Compact Shield Booster,Metropolis,Jita,8E+07,1.280881E+08,4.808806E+07,37.54297,1,3,4.808806E+07
Capital Clarity Ward Enduring Shield Booster,Metropolis,Jita,2E+08,1.126667E+08,8.733334E+07,43.66667,1,6,8.733334E+07
Capital Shield Booster II,Metropolis,Jita,2.3E+08,1.064362E+08,1.235638E+08,53.7234,1,5,1.235638E+08
Capital Flex Armor Hardener I,Metropolis,Jita,7785278,3249481,4535797,58.26121,2,2,9071594
Capital Flex Shield Hardener I,Metropolis,Jita,6.799999E+07,1.818989E+07,4.98101E+07,73.25016,1,32,4.98101E+07
Armor EM Resistance Script,Metropolis,Jita,79998.82,5943.7,74055.12,92.57026,2,14,148110.2
Armor Thermal Resistance Script,Metropolis,Jita,10000,5880,4120,41.2,3,10,12360
Armor Kinetic Resistance Script,Metropolis,Jita,9999.87,18998.89,8999.021,47.36603,1,12,8999.021
Armor Explosive Resistance Script,Metropolis,Jita,49999.98,22917.9,27082.08,54.16418,3,22,81246.24
Shield EM Resistance Script,Metropolis,Jita,9999.99,4796,5203.99,52.03995,3,14,15611.97
Shield Thermal Resistance Script,Metropolis,Jita,13999,7398.47,6600.53,47.15001,1,14,6600.53
Shield Kinetic Resistance Script,Metropolis,Jita,13990.99,19761.12,5770.129,29.1994,10,6,57701.29
Shield Explosive Resistance Script,Metropolis,Jita,13999,73807.9,59808.9,81.0332,10,6,598089
Capital Flex Armor Hardener II,Metropolis,Jita,3.333333E+07,6.399997E+07,3.066664E+07,47.91665,1,2,3.066664E+07
Capital Flex Shield Hardener II,Metropolis,Jita,7400000,5.169957E+07,4.429957E+07,85.68653,1,2,4.429957E+07
Bosonic Field Generator Blueprint,Metropolis,Jita,5E+08,5E+08,0,0,1,1,0
Ligature Integrated Analyzer,Metropolis,Jita,1.15E+08,7.723334E+07,3.776666E+07,32.84058,1,12,3.776666E+07
Zeugma Integrated Analyzer,Metropolis,Jita,2.12E+08,1.624073E+08,4.959272E+07,23.39279,1,14,4.959272E+07
Doomsday Rapid Firing,Metropolis,Jita,2.5E+08,2.56E+08,6000000,2.34375,1,9,6000000
Women's “Mirelle” Upwell Executive Spectacles ,Metropolis,Jita,1000000,2.504108E+08,2.494108E+08,99.60065,1,2,2.494108E+08
Men's “Mirelle” Upwell Executive Spectacles,Metropolis,Jita,1.8E+08,1.5E+08,3E+07,16.66667,1,1,3E+07
Capsule Upwell SKIN (Permanent),Metropolis,Jita,1E+07,2000000,8000000,80,1,1,8000000
Capsule Palatine SKIN (Permanent),Metropolis,Jita,4.5E+08,8.5E+08,4E+08,47.05882,1,1,4E+08
Lif Blueprint,Metropolis,Jita,1E+09,1.35E+09,3.5E+08,25.92593,1,1,3.5E+08
Armor EM Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0
Armor Thermal Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0
Armor Kinetic Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0
Armor Explosive Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,16,3,0
Shield EM Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0
Shield Thermal Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0
Shield Kinetic Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0
Shield Explosive Resistance Script Blueprint,Metropolis,Jita,5000000,5000000,0,0,1,3,0
Cap Booster 3200 Blueprint,Metropolis,Jita,2E+07,2.133322E+07,1333224,6.249519,1,6,1333224
Capital Shield Extender I Blueprint,Metropolis,Jita,1.75E+08,9200000,1.658E+08,94.74286,1,15,1.658E+08
25000mm Steel Plates I Blueprint,Metropolis,Jita,2.1742E+07,4E+07,1.8258E+07,45.645,1,3,1.8258E+07
25000mm Crystalline Carbonide Restrained Plates Blueprint,Metropolis,Jita,4.3484E+07,6.348398E+07,1.999998E+07,31.50398,1,1,1.999998E+07
Capital ACM Compact Armor Repairer Blueprint,Metropolis,Jita,9.4E+07,1.033E+08,9300000,9.002904,1,1,9300000
Capital Capacitor Booster I Blueprint,Metropolis,Jita,1.2E+07,1.425E+07,2249999,15.78947,1,8,2249999
