ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,AverageVolumeProfitMarginPotential,PotentialDailyProfit
Heavy Energy Nosferatu I,Metropolis,Jita,540000,90000.61,449999.4,83.33321,2,2,166.6664,899998.8
Heavy Energy Nosferatu II,Metropolis,Jita,9999998,6710471,3289528,32.89528,3,63,1085.544,2.072402E+08
Medium Energy Neutralizer I,Metropolis,Jita,139998.8,71665.68,68333.07,48.80977,6,33,927.3857,2254991
Medium Energy Neutralizer II,Metropolis,Jita,6761689,3900000,2861689,42.3221,4,402,8591.387,1.150399E+09
Heavy Energy Neutralizer I,Metropolis,Jita,530999.9,188605.8,342394.2,64.48102,8,10,580.3292,3423942
Heavy Energy Neutralizer II,Metropolis,Jita,4074996,7395000,3320004,44.89525,3,319,7228.136,1.059081E+09
Ballistic Control System I,Metropolis,Jita,47812.51,51949.93,4137.418,7.964242,16,509,2086.631,2105946
Angel Copper Tag,Metropolis,Jita,335589.6,580312.4,244722.9,42.17088,7,16,463.8797,3915566
Drone Navigation,Metropolis,Jita,100000,100000,0,0,2,186,0,0
200mm Railgun I,Metropolis,Jita,158998.5,73039.36,85959.09,54.06285,3,34,973.1313,2922609
200mm Railgun II,Metropolis,Jita,2500,1484995,1482495,99.83165,6,328,16671.88,4.862584E+08
350mm Railgun I,Metropolis,Jita,300000,1000000,700000,70,2,3,140,2100000
350mm Railgun II,Metropolis,Jita,2771424,4292708,1521284,35.43879,21,16,637.8983,3.194696E+07
EM Shield Compensation,Metropolis,Jita,150000,172117.6,22117.56,12.85026,5,54,372.6577,1194348
Kinetic Shield Compensation,Metropolis,Jita,150000,150000,0,0,5,106,0,0
Explosive Shield Compensation,Metropolis,Jita,150000,150000,0,0,5,112,0,0
Missile Bombardment,Metropolis,Jita,100000,100000,0,0,3,113,0,0
Missile Projection,Metropolis,Jita,250000,262988.2,12988.16,4.938685,3,87,222.2408,1129970
Khumaak,Metropolis,Jita,9933.42,10.01,9923.41,99.89923,49998,1,2497381,4.961507E+08
Amarr Drone Specialization,Metropolis,Jita,7000000,2125012,4874988,69.64268,2,592,20683.88,2.885993E+09
Minmatar Drone Specialization,Metropolis,Jita,3950000,1801002,2148998,54.40501,4,1862,50759.87,4.001434E+09
Gallente Drone Specialization,Metropolis,Jita,5099800,2500000,2599800,50.97847,2,452,11572.11,1.17511E+09
Caldari Drone Specialization,Metropolis,Jita,2.499999E+07,2188207,2.281178E+07,91.24717,1,2646,120720,6.035998E+10
Angel Silver Tag,Metropolis,Jita,268021.8,57500.01,210521.8,78.54652,23,32,2120.756,6736699
Angel Brass Tag,Metropolis,Jita,3500000,1.000015E+07,6500145,65.00051,1,6,195.0015,3.900087E+07
Angel Palladium Tag,Metropolis,Jita,579565,2027.13,577537.9,99.65023,23,113,6776.216,6.526178E+07
Angel Crystal Tag,Metropolis,Jita,250000,107341.6,142658.4,57.06335,1,37,1084.204,5278360
Blood Bronze Tag,Metropolis,Jita,1000,3576306,3575306,99.97204,1,26,1299.636,9.295796E+07
Blood Silver Tag,Metropolis,Jita,50000,573718.7,523718.7,91.28493,4,39,1916.984,2.042503E+07
Blood Platinum Tag,Metropolis,Jita,100000,10100,89900,89.9,1,792,35600.4,7.12008E+07
Blood Crystal Tag,Metropolis,Jita,484250,500318,16068,3.211557,1,16,25.69246,257088
Serpentis Bronze Tag,Metropolis,Jita,1000.05,2000000,1999000,99.95,1,7,399.8,1.3993E+07
Serpentis Silver Tag,Metropolis,Jita,1.06,17977.28,17976.22,99.9941,3,34,1799.894,611191.4
Serpentis Gold Tag,Metropolis,Jita,101000.1,400003.8,299003.7,74.75021,1,11,448.5013,3289041
Serpentis Platinum Tag,Metropolis,Jita,10.05,7707.36,7697.31,99.86961,1,39,1997.392,300195.1
Serpentis Crystal Tag,Metropolis,Jita,306.05,130102,129796,99.76476,1,15,798.1181,1946939
Guristas Bronze Tag,Metropolis,Jita,1000,4556927,4555927,99.97806,3,96,4898.925,4.37369E+08
Guristas Silver Tag,Metropolis,Jita,50000,380000,330000,86.84211,2,192,8423.685,6.336001E+07
Guristas Gold Tag,Metropolis,Jita,899999,700000.3,199998.7,22.2221,2,174,1955.545,3.479977E+07
Guristas Platinum Tag,Metropolis,Jita,6000,5026.15,973.8501,16.23083,4,405,3311.09,394409.3
Guristas Crystal Tag,Metropolis,Jita,50000,316134.4,266134.4,84.18394,7,40,1936.231,1.064538E+07
Sansha Bronze Tag,Metropolis,Jita,54000,4000000,3946000,98.65,1,9,493.25,3.5514E+07
Sansha Silver Tag,Metropolis,Jita,2250,57635.27,55385.27,96.09614,4,22,1249.25,1218476
Sansha Gold Tag,Metropolis,Jita,50000,200056,150056,75.007,1,19,750.0699,2851064
Sansha Platinum Tag,Metropolis,Jita,6000,36438.46,30438.46,83.53388,1,48,2004.813,1461046
Sansha Crystal Tag,Metropolis,Jita,10000.01,100039.9,90039.86,90.00397,1,12,540.0239,1080478
Gleam S,Metropolis,Jita,219997.5,119999.8,99997.7,45.45403,12,1314,30136.02,1.31397E+08
Aurora S,Metropolis,Jita,299641.8,99999.94,199641.8,66.62683,16,1563,52568.57,3.120402E+08
Scorch S,Metropolis,Jita,78999.95,70718.12,8281.836,10.48334,8,680,3606.27,5631649
Conflagration S,Metropolis,Jita,183765.1,64118.92,119646.2,65.10822,7,557,18360.52,6.664294E+07
Hail S,Metropolis,Jita,73.97,59.85,14.12,19.08882,31500,1114743,1.094021E+07,1.574017E+07
Void S,Metropolis,Jita,54.37,56.69,2.32,4.092432,196839,4577018,9768341,1.061868E+07
Null S,Metropolis,Jita,119.82,48.44,71.38,59.5727,51310,12226427,3.657089E+08,8.727224E+08
Spike S,Metropolis,Jita,161.79,70,91.78999,56.73404,9999,1918697,5.471135E+07,1.761172E+08
Javelin S,Metropolis,Jita,93.01,70,23.01,24.73928,26738,1470287,1.851765E+07,3.383131E+07
Barrage S,Metropolis,Jita,24,47.9,23.9,49.89562,70960,1444726,3.781304E+07,3.452895E+07
Quake S,Metropolis,Jita,97.9,64.13,33.77,34.49438,15000,236044,4329804,7971207
Tremor S,Metropolis,Jita,106.15,69,37.15,34.99765,8,211434,3699986,7854774
Target Painter I,Metropolis,Jita,91350,59581.99,31768.01,34.77615,2,54,973.7322,1715473
Crane,Metropolis,Jita,1.935668E+08,1.711592E+08,2.240762E+07,11.57617,2,30,185.2187,6.722285E+08
Bustard,Metropolis,Jita,2.92E+08,2.605421E+08,3.145794E+07,10.77327,1,40,215.4653,1.258317E+09
Prorator,Metropolis,Jita,2.3E+08,1.724593E+08,5.754074E+07,25.01771,1,12,150.1063,6.904888E+08
Prowler,Metropolis,Jita,1.84447E+08,1.551322E+08,2.931478E+07,15.89334,1,24,190.7201,7.035548E+08
Viator,Metropolis,Jita,1.581364E+08,1.428962E+08,1.524022E+07,9.63739,4,48,250.5721,7.315308E+08
Occator,Metropolis,Jita,2.3E+08,2.164798E+08,1.352021E+07,5.878351,1,55,164.5938,7.436115E+08
Mastodon,Metropolis,Jita,2.7645E+08,2.378511E+08,3.859886E+07,13.96233,1,14,97.73632,5.403841E+08
Impel,Metropolis,Jita,2.95E+08,2.648403E+08,3.01597E+07,10.22363,1,9,51.11813,2.714372E+08
Quake L,Metropolis,Jita,582.48,256.36,326.12,55.98819,20000,213850,6546419,6.974076E+07
Tremor L,Metropolis,Jita,1066.9,265.05,801.85,75.157,5000,132271,5158401,1.060615E+08
Quake M,Metropolis,Jita,397.5,342.97,54.53,13.71824,7190,431323,3007806,2.352004E+07
Tremor M,Metropolis,Jita,406.39,283.99,122.4,30.11886,5000,334828,5117616,4.098296E+07
Barrage M,Metropolis,Jita,205.22,155.47,49.75,24.24228,12412,480026,5968909,2.388129E+07
Barrage L,Metropolis,Jita,485,485.31,0.3099976,0.0638762,32250,554774,18748.43,171978.6
Hail M,Metropolis,Jita,202.01,154.71,47.29999,23.41468,14440,454107,5485427,2.147926E+07
Hail L,Metropolis,Jita,800.09,466.53,333.56,41.69031,5000,674854,1.417166E+07,2.251043E+08
Null M,Metropolis,Jita,109.2,66.93,42.27,38.70879,7500,441887,8697594,1.867856E+07
Null L,Metropolis,Jita,230,188.92,41.08,17.86087,2874,324081,2919842,1.331325E+07
Void M,Metropolis,Jita,102.29,90.05,12.24,11.96598,13100,2185323,1.315313E+07,2.674835E+07
Void L,Metropolis,Jita,291.88,195.22,96.66,33.11635,314496,1957965,3.762779E+07,1.892569E+08
Javelin M,Metropolis,Jita,207.5,157.82,49.67999,23.94217,12500,706428,8606347,3.509534E+07
Javelin L,Metropolis,Jita,300,184.85,115.15,38.38333,48000,115128,3130698,1.325699E+07
Spike M,Metropolis,Jita,181.8,176.95,4.850006,2.66777,13700,734676,998247.6,3563183
Spike L,Metropolis,Jita,280.9,241,39.89999,14.20434,22778,245166,1902984,9782122
Conflagration M,Metropolis,Jita,358822.8,189999.9,168822.9,47.0491,17,889,21313.24,1.500836E+08
Conflagration L,Metropolis,Jita,1499999,320000,1179999,78.66665,12,466,18801.33,5.498796E+08
Scorch M,Metropolis,Jita,272155,170000,102155,37.5356,26,1150,22070.93,1.174783E+08
Scorch L,Metropolis,Jita,660839.6,366994.1,293845.5,44.46548,52,1173,27212.87,3.446807E+08
Aurora M,Metropolis,Jita,289000,239998.5,49001.55,16.95555,10,329,2865.489,1.612151E+07
Aurora L,Metropolis,Jita,699697.3,467053.2,232644.1,33.24924,12,169,2992.432,3.931685E+07
Gleam M,Metropolis,Jita,782969.9,229997.6,552972.3,70.62498,10,396,14336.87,2.18977E+08
Gleam L,Metropolis,Jita,769999.7,382291.4,387708.3,50.35174,20,86,2668.642,3.334291E+07
Transcranial Microcontrollers,Metropolis,Jita,93000,71500,21500,23.11828,1261,11312,145321.5,2.43208E+08
Quafe Ultra,Metropolis,Jita,2998.38,2099.98,898.3999,29.96284,37,10,689.1454,33240.8
Small Energy Nosferatu II,Metropolis,Jita,3699868,2189900,1509968,40.81141,9,271,5713.597,4.092013E+08
