ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,PotentialDailyProfit
Nidhoggur Glacial Drift SKIN (Permanent),Metropolis,Jita,"50,000,000.00","50,438,900.00","438,904.00",0.87,1.00,5.00,"438,904.00"
Caldari Navy Scourge Rocket,Metropolis,Jita,618.58,764.84,146.26,19.12,"3,000.00","932,788.00","438,780.00"
Yan Jung Paradox Box,Metropolis,Jita,"50,000.00","488,227.30","438,227.30",89.76,1.00,21.00,"438,227.30"
YO-5000 Rapid Heavy Missile Launcher,Metropolis,Jita,"75,000.00","2,116.16","72,883.84",97.18,6.00,211.00,"437,303.10"
Limited Cybernetic Subprocessor,Metropolis,Jita,"256,003.70","692,011.40","436,007.80",63.01,1.00,41.00,"436,007.80"
Dual Modal Light Laser I,Metropolis,Jita,"75,042.02","2,508.11","72,533.91",96.66,6.00,158.00,"435,203.50"
Optical Compact Tracking Computer,Metropolis,Jita,"46,128.49","2,616.08","43,512.41",94.33,10.00,691.00,"435,124.10"
Men's 'Red Star' T-shirt,Metropolis,Jita,"45,000.00","480,000.00","435,000.00",90.63,1.00,10.00,"435,000.00"
Thermal Plating II,Metropolis,Jita,"499,999.00","65,195.21","434,803.80",86.96,1.00,36.00,"434,803.80"
Ample Conductors,Metropolis,Jita,10.01,"2,002.24","1,992.23",99.50,218.00,"2,218.00","434,306.10"
Cobalt,Metropolis,Jita,"1,500.00","1,757.05",257.05,14.63,"1,689.00","664,173.00","434,157.50"
Dread Guristas Iridium Charge M,Metropolis,Jita,99.99,642.48,542.49,84.44,800.00,"10,000.00","433,992.00"
Impel Purity of the Throne SKIN (Permanent),Metropolis,Jita,"7,275,000.00","6,842,167.00","432,833.00",5.95,1.00,6.00,"432,833.00"
Medium Graviton Smartbomb I,Metropolis,Jita,"450,000.00","17,500.04","432,500.00",96.11,1.00,6.00,"432,500.00"
Sentinel Cold Iron SKIN (Permanent),Metropolis,Jita,"125,000.00","557,000.00","432,000.00",77.56,1.00,1.00,"432,000.00"
Synthetic Synapses,Metropolis,Jita,"66,200.00","94,997.98","28,797.98",30.31,15.00,"14,060.00","431,969.70"
XL Torpedoes,Metropolis,Jita,"15,000,000.00","14,570,000.00","430,003.00",2.87,1.00,9.00,"430,003.00"
Dread Guristas Lead Charge M,Metropolis,Jita,99.99,637.00,537.01,84.30,800.00,"17,200.00","429,608.00"
Bouncer I Blueprint,Metropolis,Jita,"14,000,000.00","14,429,330.00","429,333.00",2.98,1.00,3.00,"429,333.00"
Salvaging,Metropolis,Jita,"1,000,000.00","571,077.60","428,922.40",42.89,1.00,11.00,"428,922.40"
Angel Crystal Tag,Metropolis,Jita,"65,910.35","208,842.90","142,932.60",68.44,3.00,53.00,"428,797.80"
Women's Frostline Exploration Suit,Metropolis,Jita,"1,000.00","214,676.50","213,676.50",99.53,2.00,54.00,"427,353.10"
Arazu Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,1.00,"427,119.00","427,118.00",100.00,1.00,14.00,"427,118.00"
100MN Afterburner I,Metropolis,Jita,"397,853.00","184,499.80","213,353.20",53.63,2.00,181.00,"426,706.40"
Micro Circuit,Metropolis,Jita,"5,630.00","6,966.43","1,336.43",19.18,319.00,"87,357.00","426,321.20"
Drone Damage Amplifier I,Metropolis,Jita,"68,067.14","42,994.38","25,072.76",36.84,17.00,946.00,"426,236.90"
Upgraded Armor Thermal Hardener I,Metropolis,Jita,"90,000.00","111,252.40","21,252.44",19.10,20.00,756.00,"425,048.80"
Dragoon Glacial Drift SKIN (Permanent),Metropolis,Jita,"125,000.00","550,000.00","425,000.00",77.27,1.00,2.00,"425,000.00"
Mastodon Glacial Drift SKIN (Permanent),Metropolis,Jita,"5,000,000.00","4,575,000.00","425,000.00",8.50,1.00,2.00,"425,000.00"
Genetically Enhanced Livestock,Metropolis,Jita,"7,800.09","9,977.04","2,176.95",21.82,195.00,"74,404.00","424,505.30"
'Arbalest' Rapid Heavy Missile Launcher I,Metropolis,Jita,"43,431.11","25,002.92","18,428.19",42.43,23.00,699.00,"423,848.30"
Nonlinear Metamaterials Reaction Formula,Metropolis,Jita,"20,000,000.00","19,788,460.00","211,538.00",1.06,2.00,52.00,"423,076.00"
Dread Guristas Iridium Charge L,Metropolis,Jita,99.99,628.68,528.69,84.10,800.00,"189,702.00","422,952.00"
Small Anti-Kinetic Screen Reinforcer II,Metropolis,Jita,"2,499,999.00","2,077,211.00","422,788.40",16.91,1.00,109.00,"422,788.40"
Energized Adaptive Nano Membrane I,Metropolis,Jita,"177,714.20","117,498.80","60,215.41",33.88,7.00,109.00,"421,507.90"
Magma Mercoxit,Metropolis,Jita,2.00,"10,000.02","9,998.02",99.98,42.00,140.00,"419,916.80"
Information Command Specialist,Metropolis,Jita,"500,000.00","919,818.70","419,818.70",45.64,1.00,10.00,"419,818.70"
Experimental SV-2000 Rapid Light Missile Launcher,Metropolis,Jita,"65,000.19","169,898.90","104,898.70",61.74,4.00,671.00,"419,594.80"
Common Moon Ore Mining Crystal I,Metropolis,Jita,"150,000.00","80,770.78","69,229.22",46.15,6.00,70.00,"415,375.30"
Arch Angel Carbonized Lead L,Metropolis,Jita,65.00,23.51,41.49,63.83,"10,000.00","129,499.00","414,900.00"
Amarr Battlecruiser,Metropolis,Jita,"2,500,000.00","2,292,777.00","207,222.80",8.29,2.00,45.00,"414,445.50"
Upgraded Armor Kinetic Hardener I,Metropolis,Jita,"100,000.00","117,228.10","17,228.06",14.70,24.00,774.00,"413,473.50"
Talwar,Metropolis,Jita,"749,333.00","887,145.60","137,812.60",15.53,3.00,54.00,"413,437.70"
Carbonized Lead M Blueprint,Metropolis,Jita,"80,000.00","286,666.70","206,666.70",72.09,2.00,3.00,"413,333.30"
Lif Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"1,100,000.00","1,513,270.00","413,269.50",27.31,1.00,7.00,"413,269.50"
Heavy Stasis Grappler I,Metropolis,Jita,"1,177,000.00","763,996.90","413,003.10",35.09,1.00,7.00,"413,003.10"
Sansha Copper Tag,Metropolis,Jita,"6,000.00","418,771.10","412,771.10",98.57,1.00,24.00,"412,771.10"
Maller Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"450,000.00","37,758.82","412,241.20",91.61,1.00,17.00,"412,241.20"
Small Standard Container Blueprint,Metropolis,Jita,"500,000.00","88,000.00","412,000.00",82.40,1.00,2.00,"412,000.00"
Survey Probe Launcher I,Metropolis,Jita,"416,657.90","5,112.42","411,545.50",98.77,1.00,39.00,"411,545.50"
Zainou 'Snapshot' Auto-Targeting Explosion Radius FR-1005,Metropolis,Jita,"200,000,000.00","199,589,000.00","411,008.00",0.21,1.00,1.00,"411,008.00"
Guardian Plutonium Charge S,Metropolis,Jita,589.99,999.99,410.00,41.00,"1,000.00","1,000.00","410,000.00"
Medium Secure Container Blueprint,Metropolis,Jita,"1,000,000.00","590,000.00","410,000.00",41.00,1.00,3.00,"410,000.00"
Naughty People Firework,Metropolis,Jita,501.01,911.00,409.99,45.00,"1,000.00","13,300.00","409,990.00"
Shimmering Vanadinite,Metropolis,Jita,70.00,"5,000.04","4,930.04",98.60,83.00,64.00,"409,193.30"
Energized Thermal Membrane II,Metropolis,Jita,"888,888.00","479,817.90","409,070.10",46.02,1.00,28.00,"409,070.10"
Core Probe Launcher II,Metropolis,Jita,"1,724,082.00","1,689,997.00","34,084.88",1.98,12.00,264.00,"409,018.50"
Ubiquitous Moon Ore Mining Crystal I,Metropolis,Jita,"179,999.00","77,775.89","102,223.10",56.79,4.00,123.00,"408,892.40"
Naga Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"500,000.00","91,894.75","408,105.30",81.62,1.00,19.00,"408,105.30"
Rorqual Design Change Log,Metropolis,Jita,"256,000.00","663,824.80","407,824.80",61.44,1.00,4.00,"407,824.80"
Mega Modal Laser I,Metropolis,Jita,"150,000.00","251,904.70","101,904.70",40.45,4.00,84.00,"407,618.90"
Large Liquid Cooled Electronics I Blueprint,Metropolis,Jita,"1,250,000.00","1,657,407.00","407,407.00",24.58,1.00,3.00,"407,407.00"
Domination Nuclear L,Metropolis,Jita,99.99,609.00,509.01,83.58,800.00,"9,206.00","407,208.00"
Hornet EC-300,Metropolis,Jita,"4,800.20","5,549.99",749.79,13.51,542.00,"20,790.00","406,386.20"
Small Shield Extender I,Metropolis,Jita,"24,957.56","12,649.09","12,308.47",49.32,33.00,"1,568.00","406,179.50"
Vitreous Mercoxit,Metropolis,Jita,0.01,"14,000.03","14,000.02",100.00,29.00,25.00,"406,000.60"
Capital Capacitor Emission Systems,Metropolis,Jita,"10,000,000.00","10,202,950.00","202,952.00",1.99,2.00,20.00,"405,904.00"
Sansha Crystal Tag,Metropolis,Jita,"10,000.01","415,379.60","405,379.60",97.59,1.00,43.00,"405,379.60"
Inherent Implants 'Squire' Power Grid Management EG-601,Metropolis,Jita,"1,249,748.00","844,999.80","404,748.40",32.39,1.00,277.00,"404,748.40"
Exotic Dancers  Male,Metropolis,Jita,"29,999.99","70,420.69","40,420.70",57.40,10.00,542.00,"404,206.90"
Compressed Vivid Hemorphite,Metropolis,Jita,"46,124.58","42,002.10","4,122.48",8.94,98.00,448.00,"404,002.70"
Multifrequency L,Metropolis,Jita,"102,629.30","44,999.99","57,629.32",56.15,7.00,"3,272.00","403,405.30"
'Integrated' Infiltrator,Metropolis,Jita,"1,699,800.00","1,599,064.00","100,736.30",5.93,4.00,71.00,"402,945.00"
Medium Projectile Collision Accelerator I,Metropolis,Jita,"580,510.00","479,785.90","100,724.10",17.35,4.00,36.00,"402,896.30"
1MN Y-S8 Compact Afterburner,Metropolis,Jita,"26,336.22","22,099.00","4,237.22",16.09,95.00,"2,184.00","402,536.00"
High-Tech Transmitters,Metropolis,Jita,"105,000.00","103,000.00","2,000.00",1.90,201.00,"17,876.00","402,000.00"
EM Ward Amplifier I Blueprint,Metropolis,Jita,"187,420.00","589,140.00","401,720.00",68.19,1.00,3.00,"401,720.00"
Minmatar UUC Nexus Chip,Metropolis,Jita,"5,100,820.00","4,900,006.00","200,813.50",3.94,2.00,6.00,"401,627.00"
Keres Spirit SKIN (Permanent),Metropolis,Jita,"3,000,000.00","2,598,450.00","401,550.00",13.39,1.00,2.00,"401,550.00"
Prospect Gallente Industrial Livery SKIN (Permanent),Metropolis,Jita,"1,900,000.00","1,499,000.00","401,000.00",21.11,1.00,1.00,"401,000.00"
Caldari Navy Lead Charge S,Metropolis,Jita,789.61,389.00,400.61,50.74,"1,000.00","73,359.00","400,610.00"
Small Auxiliary Nano Pump II,Metropolis,Jita,"11,000,000.00","10,799,880.00","200,120.00",1.82,2.00,302.00,"400,240.00"
Brutix Glacial Drift SKIN (Permanent),Metropolis,Jita,"12,600,000.00","13,000,000.00","400,004.00",3.08,1.00,1.00,"400,004.00"
Heavy Metals,Metropolis,Jita,4.00,3.20,0.80,20.00,"500,000.00","15,302,980.00","400,000.00"
Inferno Torpedo Blueprint,Metropolis,Jita,"8,000,000.00","7,600,000.00","400,000.00",5.00,1.00,5.00,"400,000.00"
Armor Thermal Hardener I Blueprint,Metropolis,Jita,"2,500,000.00","2,900,000.00","400,000.00",13.79,1.00,1.00,"400,000.00"
Imperial Navy Energized Thermal Membrane,Metropolis,Jita,"2,200,000.00","1,800,000.00","400,000.00",18.18,1.00,4.00,"400,000.00"
Multifrequency XL,Metropolis,Jita,"400,000.00","439,999.90","39,999.94",9.09,10.00,313.00,"399,999.40"
Medium Algid Hybrid Administrations Unit I,Metropolis,Jita,"5,300,000.00","5,699,999.00","399,999.00",7.02,1.00,6.00,"399,999.00"
Acolyte EV-300 Blueprint,Metropolis,Jita,"200,000.00","399,999.00","199,999.00",50.00,2.00,2.00,"399,998.00"
Agency 'Pyrolancea' DB7 Dose III,Metropolis,Jita,"20,444,440.00","20,400,000.00","44,444.00",0.22,9.00,420.00,"399,996.00"
Talocan Partition Plates,Metropolis,Jita,"400,000.00","599,899.00","199,899.00",33.32,2.00,188.00,"399,798.00"
Ares Spirit SKIN (Permanent),Metropolis,Jita,"8,000,000.00","7,600,335.00","399,665.50",5.00,1.00,3.00,"399,665.50"
Iron Charge XL Blueprint,Metropolis,Jita,"2,000,000.00","2,199,803.00","199,803.00",9.08,2.00,1.00,"399,606.00"
Large Secure Container,Metropolis,Jita,"244,800.00","45,159.68","199,640.30",81.55,2.00,37.00,"399,280.60"
Improved Blue Pill Booster,Metropolis,Jita,"7,399,999.00","7,000,816.00","399,183.50",5.39,1.00,336.00,"399,183.50"
Small Focused Modulated Energy Beam I,Metropolis,Jita,"1,298,000.00","898,999.00","399,001.00",30.74,1.00,332.00,"399,001.00"
Amarr Encryption Methods,Metropolis,Jita,"134,330.00","1,505.00","132,825.00",98.88,3.00,450.00,"398,475.00"
Dark Ochre Mining Crystal II,Metropolis,Jita,"468,998.90","269,900.00","199,098.90",42.45,2.00,425.00,"398,197.80"
Titanium Sabot M,Metropolis,Jita,31.99,52.86,20.87,39.48,"19,060.00","124,059.00","397,782.20"
Cerberus Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"1,500,000.00","1,102,631.00","397,368.90",26.49,1.00,75.00,"397,368.90"
Decayed 1MN Afterburner Mutaplasmid,Metropolis,Jita,"1,000.00","397,747.00","396,747.00",99.75,1.00,91.00,"396,747.00"
Raptor Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"450,000.00","53,581.33","396,418.70",88.09,1.00,9.00,"396,418.70"
350mm 'Scout' Accelerator Cannon,Metropolis,Jita,"215,120.00","413,269.70","198,149.60",47.95,2.00,83.00,"396,299.30"
True Sansha Gold Tag,Metropolis,Jita,"400,000.00","4,000.00","396,000.00",99.00,1.00,3.00,"396,000.00"
Iteron Mark V,Metropolis,Jita,"1,399,948.00","1,498,899.00","98,951.50",6.60,4.00,117.00,"395,806.00"
Sanshas Ultraviolet M,Metropolis,Jita,"450,000.00","55,201.37","394,798.60",87.73,1.00,9.00,"394,798.60"
Pyroxeres Processing,Metropolis,Jita,"125,000.00","519,228.40","394,228.40",75.93,1.00,47.00,"394,228.40"
Large Ancillary Shield Booster,Metropolis,Jita,"320,000.00","123,456.00","196,544.00",61.42,2.00,236.00,"393,088.00"
Upgraded Kinetic Deflection Amplifier I,Metropolis,Jita,"44,352.99",702.22,"43,650.77",98.42,9.00,366.00,"392,856.90"
500MN Microwarpdrive I Blueprint,Metropolis,Jita,"7,909,400.00","8,300,000.00","390,600.00",4.71,1.00,1.00,"390,600.00"
Thorax Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"500,000.00","109,418.80","390,581.20",78.12,1.00,13.00,"390,581.20"
Medium Warp Core Optimizer I,Metropolis,Jita,"1,200,000.00","1,004,787.00","195,213.30",16.27,2.00,10.00,"390,426.60"
Corpii C-Type EM Plating,Metropolis,Jita,"10,000.00","400,000.00","390,000.00",97.50,1.00,2.00,"390,000.00"
Exequror Glacial Drift SKIN (Permanent),Metropolis,Jita,"3,000,000.00","3,389,997.00","389,997.00",11.50,1.00,3.00,"389,997.00"
Medium Transverse Bulkhead I Blueprint,Metropolis,Jita,"850,000.00","1,239,990.00","389,989.90",31.45,1.00,4.00,"389,989.90"
50MN Y-T8 Compact Microwarpdrive,Metropolis,Jita,"53,781.66","45,129.14","8,652.52",16.09,45.00,"2,604.00","389,363.40"
1200mm Artillery Cannon I Blueprint,Metropolis,Jita,"12,000,000.00","12,389,000.00","388,999.00",3.14,1.00,3.00,"388,999.00"
350mm Compressed Coil Gun I,Metropolis,Jita,"25,001.05","413,116.50","388,115.40",93.95,1.00,32.00,"388,115.40"
Small Projectile Metastasis Adjuster I,Metropolis,Jita,"139,997.50","42,984.98","97,012.52",69.30,4.00,8.00,"388,050.10"
XL Cruise Missiles,Metropolis,Jita,"15,000,000.00","14,613,290.00","386,714.00",2.58,1.00,7.00,"386,714.00"
15th Tier Overseer's Personal Effects,Metropolis,Jita,"21,840,000.00","21,646,670.00","193,332.00",0.89,2.00,6.00,"386,664.00"
Hurricane Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"549,000.00","162,591.50","386,408.50",70.38,1.00,17.00,"386,408.50"
Cargo Scanner I Blueprint,Metropolis,Jita,"15,000.00","399,999.00","384,999.00",96.25,1.00,1.00,"384,999.00"
Tracking Computer I,Metropolis,Jita,"29,429.02","18,443.99","10,985.03",37.33,35.00,188.00,"384,476.00"
Caldari Navy Iridium Charge S,Metropolis,Jita,794.42,410.02,384.40,48.39,"1,000.00","663,738.00","384,400.00"
Council Diplomatic Shuttle,Metropolis,Jita,"900,000.00","707,909.80","192,090.20",21.34,2.00,22.00,"384,180.40"
Subcompact TEBS Interface,Metropolis,Jita,"1,000.00","25,000.00","24,000.00",96.00,16.00,6.00,"384,000.00"
Medium Tracking Diagnostic Subroutines I,Metropolis,Jita,"555,555.00","171,994.00","383,561.00",69.04,1.00,6.00,"383,561.00"
Shadow Serpentis Thermal Plating,Metropolis,Jita,"400,000.00","16,500.00","383,500.00",95.88,1.00,21.00,"383,500.00"
Corelum C-Type Energized EM Membrane,Metropolis,Jita,"100,000.00","482,607.70","382,607.70",79.28,1.00,11.00,"382,607.70"
Eifyr and Co. 'Rogue' Fuel Conservation FC-801,Metropolis,Jita,"986,000.00","603,427.90","382,572.10",38.80,1.00,7.00,"382,572.10"
Vulture Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"300,000.00","682,344.90","382,344.90",56.03,1.00,72.00,"382,344.90"
Triglavian Trinary Datastream HFN1,Metropolis,Jita,"2,001.00","65,619.28","63,618.28",96.95,6.00,33.00,"381,709.70"
Lead Charge XL,Metropolis,Jita,498.85,308.00,190.85,38.26,"2,000.00","106,003.00","381,700.00"
Kinetic Deflection Amplifier I Blueprint,Metropolis,Jita,"187,420.00","568,710.00","381,290.00",67.04,1.00,2.00,"381,290.00"
Prototype Armor Explosive Hardener I,Metropolis,Jita,"140,004.30","121,005.30","18,999.00",13.57,20.00,623.00,"379,980.00"
R.Db - Thukker Mix Blueprint,Metropolis,Jita,"586,240.00","776,209.00","189,969.00",24.47,2.00,4.00,"379,938.00"
Zainou 'Snapshot' Light Missiles LM-901,Metropolis,Jita,"2,500,000.00","2,120,331.00","379,669.30",15.19,1.00,30.00,"379,669.30"
Kinetic Deflection Field II,Metropolis,Jita,"2,075,800.00","2,000,000.00","75,800.00",3.65,5.00,248.00,"379,000.00"
Shadow Serpentis 125mm Railgun,Metropolis,Jita,"2,000,000.00","2,378,262.00","378,261.80",15.90,1.00,72.00,"378,261.80"
350mm Prototype Gauss Gun,Metropolis,Jita,"200,000.00","578,066.60","378,066.60",65.40,1.00,35.00,"378,066.60"
Hoarder,Metropolis,Jita,"1,094,386.00","905,385.90","189,000.10",17.27,2.00,31.00,"378,000.10"
'Hypnos' Signal Distortion Amplifier I,Metropolis,Jita,"220,000.00","31,000.54","188,999.50",85.91,2.00,223.00,"377,998.90"
Amarr MIY-1 Nexus Chip,Metropolis,Jita,"500,000.00","311,001.00","188,999.00",37.80,2.00,1.00,"377,998.00"
Shield Harmonizing Charge,Metropolis,Jita,700.00,692.85,7.15,1.02,"52,730.00","332,379.00","377,020.80"
Medium Mercoxit Mining Crystal Optimization I,Metropolis,Jita,"990,620.00","613,635.30","376,984.80",38.06,1.00,22.00,"376,984.80"
Sunesis Icecloud Investigators SKIN (Permanent),Metropolis,Jita,"499,999.00","124,444.00","375,555.00",75.11,1.00,128.00,"375,555.00"
Aeon Exoplanets Hunter SKIN (Permanent),Metropolis,Jita,"500,000.00","874,999.60","374,999.60",42.86,1.00,16.00,"374,999.60"
Reinforced Metallofullerene Alloys,Metropolis,Jita,"175,000.50","300,000.40","124,999.80",41.67,3.00,100.00,"374,999.50"
500MN Cold-Gas Enduring Microwarpdrive,Metropolis,Jita,"345,833.40","338,030.10","7,803.28",2.26,48.00,"2,336.00","374,557.50"
Medium Hybrid Collision Accelerator I,Metropolis,Jita,"6,848,899.00","6,475,683.00","373,216.50",5.45,1.00,37.00,"373,216.50"
Blood Ultraviolet S,Metropolis,Jita,"400,000.00","26,890.63","373,109.40",93.28,1.00,26.00,"373,109.40"
Heavy Neutron Blaster I,Metropolis,Jita,"259,147.10","197,000.00","62,147.09",23.98,6.00,163.00,"372,882.60"
Huge Secure Container,Metropolis,Jita,"99,999.99","224,257.30","124,257.30",55.41,3.00,19.00,"372,771.90"
Gallente Battlecruiser,Metropolis,Jita,"2,500,000.00","2,130,104.00","369,896.50",14.80,1.00,93.00,"369,896.50"
150mm Light AutoCannon I,Metropolis,Jita,"7,996.08","32,630.83","24,634.75",75.50,15.00,73.00,"369,521.30"
Medium Knave Scoped Energy Nosferatu,Metropolis,Jita,"148,900.00","25,750.01","123,150.00",82.71,3.00,247.00,"369,450.00"
Small Freight Container,Metropolis,Jita,"198,700.00","13,977.54","184,722.40",92.97,2.00,119.00,"369,444.90"
Catalyst Serpentis SKIN (30 Days),Metropolis,Jita,"444,777.00","75,671.49","369,105.50",82.99,1.00,12.00,"369,105.50"
Khanid Fighter Insignia,Metropolis,Jita,"12,000.00",500.00,"11,500.00",95.83,32.00,2.00,"368,000.00"
Medium Audit Log Secure Container,Metropolis,Jita,"499,999.00","132,109.50","367,889.60",73.58,1.00,16.00,"367,889.60"
Tracking Enhancer II,Metropolis,Jita,"949,675.60","939,997.90","9,677.69",1.02,38.00,"1,233.00","367,752.10"
Small Projectile Burst Aerator I Blueprint,Metropolis,Jita,"125,000.00","492,286.50","367,286.50",74.61,1.00,3.00,"367,286.50"
Gravid Small Shield Booster Mutaplasmid,Metropolis,Jita,"100,000.00","466,953.80","366,953.80",78.58,1.00,36.00,"366,953.80"
Construction Blocks,Metropolis,Jita,"7,873.23","11,689.97","3,816.74",32.65,96.00,"321,605.00","366,407.00"
Crimson Scythes Firework,Metropolis,Jita,555.00,250.01,304.99,54.95,"1,200.00","6,939.00","365,988.00"
Heavy Capacitor Booster I Blueprint,Metropolis,Jita,"702,580.00","1,067,527.00","364,946.60",34.19,1.00,6.00,"364,946.60"
Electronic Superiority Rigging,Metropolis,Jita,"237,500.00","55,133.46","182,366.50",76.79,2.00,60.00,"364,733.10"
280mm Carbine Howitzer I,Metropolis,Jita,"166,727.30","133,758.50","32,968.77",19.77,11.00,93.00,"362,656.40"
Vanadinite,Metropolis,Jita,450.00,"1,700.00","1,250.00",73.53,290.00,31.00,"362,500.00"
Medium Anti-Thermal Screen Reinforcer I Blueprint,Metropolis,Jita,"750,000.00","1,111,996.00","361,996.00",32.55,1.00,4.00,"361,996.00"
Small Arms,Metropolis,Jita,180.27,"5,000.00","4,819.73",96.39,75.00,"3,377.00","361,479.80"
Decayed Medium Armor Plate Mutaplasmid,Metropolis,Jita,"25,004.01","386,255.10","361,251.10",93.53,1.00,136.00,"361,251.10"
Small Anti-Explosive Screen Reinforcer I,Metropolis,Jita,"142,333.00","22,220.00","120,113.00",84.39,3.00,231.00,"360,339.00"
Small Focused Modulated Pulse Energy Beam I,Metropolis,Jita,"90,001.23","450,000.00","359,998.80",80.00,1.00,154.00,"359,998.80"
Reprocessing,Metropolis,Jita,"4,000.00","43,993.92","39,993.92",90.91,9.00,965.00,"359,945.30"
Jaguar Glacial Drift SKIN (Permanent),Metropolis,Jita,"8,000,000.00","7,640,146.00","359,854.00",4.50,1.00,2.00,"359,854.00"
Medium Capacitor Booster I,Metropolis,Jita,"199,999.80","20,355.61","179,644.20",89.82,2.00,48.00,"359,288.50"
Sleeper Reintegration Control,Metropolis,Jita,"211,091.50","569,695.50","358,604.00",62.95,1.00,33.00,"358,604.00"
Compressed Hemorphite,Metropolis,Jita,"45,000.00","39,586.37","5,413.63",12.03,66.00,"17,034.00","357,299.50"
Dual Heavy Anode Pulse Particle Stream I,Metropolis,Jita,"13,018.68","64,038.46","51,019.78",79.67,7.00,248.00,"357,138.50"
